	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 45  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=112440.120;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.008180704
quatern_c	-0.97410655
quatern_d	-0.22310017
qoffset_x	110.992004
qoffset_y	-53.264236
qoffset_z	-106.390686
srow_x	[-2.99194336e+00  6.37219060e-08  2.41686061e-01  1.10992004e+02]
srow_y	[ -0.09562659   2.7009563   -1.4324052  -53.264236  ]
srow_z	[   0.19781323    1.3056933     2.9630728  -106.390686  ]
intent_name	b''
magic	b'n+1'
