	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 74 74 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=144917.753;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-1.2496139e-18
quatern_c	0.9563047
quatern_d	0.2923717
qoffset_x	112.88672
qoffset_y	-43.211502
qoffset_z	-103.109314
srow_x	[-3.0000000e+00  0.0000000e+00 -2.7358238e-16  1.1288672e+02]
srow_y	[ -0.          2.4871125  -1.8453366 -43.211502 ]
srow_z	[-3.00000012e-16  1.67757869e+00  2.73582387e+00 -1.03109314e+02]
intent_name	b''
magic	b'n+1'
