	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0074105 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.4;Time=85408.180'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0065790853
quatern_c	-0.018159732
quatern_d	0.060177002
qoffset_x	-70.50253
qoffset_y	-117.23175
qoffset_z	-135.40091
srow_x	[ 9.9209559e-01 -1.2035235e-01 -3.5455037e-02 -7.0502533e+01]
srow_y	[ 1.1987417e-01  9.9267089e-01 -1.5317461e-02 -1.1723175e+02]
srow_z	[ 3.7038591e-02  1.0946268e-02  9.9925387e-01 -1.3540091e+02]
intent_name	b''
magic	b'n+1'
