	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=115337.530'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0017863881
quatern_c	-0.9974607
quatern_d	-0.07077929
qoffset_x	109.40601
qoffset_y	-95.8466
qoffset_z	-58.50415
srow_x	[-3.4995632e+00 -8.6602941e-03  5.4615293e-02  1.0940601e+02]
srow_y	[-1.6285634e-02  3.4649098e+00 -4.9410045e-01 -9.5846603e+01]
srow_z	[ 5.2845165e-02  4.9429312e-01  3.4645162e+00 -5.8504150e+01]
intent_name	b''
magic	b'n+1'
