	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 74 74 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=151946.753;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.01225643
quatern_c	0.99841386
quatern_d	0.05494886
qoffset_x	108.59289
qoffset_y	-96.23945
qoffset_z	-52.247284
srow_x	[-2.9990978e+00  7.3296517e-02 -6.9518411e-03  1.0859289e+02]
srow_y	[ 7.3547363e-02  2.9809823e+00 -3.6205646e-01 -9.6239449e+01]
srow_z	[ 1.7618663e-03  3.2919821e-01  3.2800710e+00 -5.2247284e+01]
intent_name	b''
magic	b'n+1'
