	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 192 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[1.  1.  1.  1.  2.3 0.  0.  0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3;Time=150032.392;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	2.499415e-17
quatern_c	0.022687346
quatern_d	-5.0528586e-17
qoffset_x	-101.1627
qoffset_y	-109.53012
qoffset_z	-122.537094
srow_x	[ 9.9897009e-01  1.0000000e-16  4.5363013e-02 -1.0116270e+02]
srow_y	[-9.9897014e-17  1.0000000e+00 -1.0000000e-16 -1.0953012e+02]
srow_z	[-4.53629903e-02  0.00000000e+00  9.98970568e-01 -1.22537094e+02]
intent_name	b''
magic	b'n+1'
