	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 80 80 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=155832.250'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.026678389
quatern_c	-0.95535743
quatern_d	-0.29347128
qoffset_x	122.163025
qoffset_y	-55.224136
qoffset_z	-89.308624
srow_x	[-2.99299955e+00 -1.15364745e-01  1.86171576e-01  1.22163025e+02]
srow_y	[ -0.19048402   2.4789772   -1.8466899  -55.224136  ]
srow_z	[ 7.5294450e-02  1.6856343e+00  2.7285752e+00 -8.9308624e+01]
intent_name	b''
magic	b'n+1'
