	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4 128 128  70  33   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.014641  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1.1e+02;Time=120458.180'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009309324
quatern_c	0.9637391
quatern_d	0.26644772
qoffset_x	132.82251
qoffset_y	-67.01506
qoffset_z	-143.15623
srow_x	[-1.9991500e+00  2.3931878e-02 -5.3163480e-02  1.3282251e+02]
srow_y	[ 4.7842205e-02  1.7156757e+00 -1.0267261e+00 -6.7015060e+01]
srow_z	[-3.3319924e-02  1.0275623e+00  1.7155180e+00 -1.4315623e+02]
intent_name	b''
magic	b'n+1'
