	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.        7.491701  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=65;Time=110613.090'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.00040975463
quatern_c	-0.99819446
quatern_d	-0.058324292
qoffset_x	125.43009
qoffset_y	-101.36183
qoffset_z	-59.227615
srow_x	[-1.9991755e+00  4.9840095e-03  5.7203222e-02  1.2543009e+02]
srow_y	[-1.7118906e-03  1.9863924e+00 -2.3290001e-01 -1.0136183e+02]
srow_z	[ 5.7394274e-02  2.3285243e-01  1.9855740e+00 -5.9227615e+01]
intent_name	b''
magic	b'n+1'
