	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  80  80  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=112543.030'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.011970724
quatern_c	0.958685
quatern_d	0.28408638
qoffset_x	123.50926
qoffset_y	-54.477478
qoffset_z	-93.03058
srow_x	[-2.9986916e+00 -8.3598495e-02 -3.2277200e-02  1.2350926e+02]
srow_y	[-5.4115344e-02  2.5149097e+00 -1.7981849e+00 -5.4477478e+01]
srow_z	[-7.0151605e-02  1.6334748e+00  2.7668469e+00 -9.3030579e+01]
intent_name	b''
magic	b'n+1'
