	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=91;Time=151109.230;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.001721792
quatern_c	-0.9967962
quatern_d	-0.07677739
qoffset_x	118.935265
qoffset_y	-93.34442
qoffset_z	-92.4406
srow_x	[-9.36557472e-01  1.35161243e-10  1.34487227e-01  1.18935265e+02]
srow_y	[-6.4360336e-03  9.2644173e-01 -4.5895836e-01 -9.3344421e+01]
srow_z	[ 4.1531451e-02  1.4356856e-01  2.9616385e+00 -9.2440598e+01]
intent_name	b''
magic	b'n+1'
