	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  80  80  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=112956.590'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.006534839
quatern_c	-0.9681214
quatern_d	-0.25034952
qoffset_x	123.41843
qoffset_y	-81.28958
qoffset_z	-86.08162
srow_x	[-2.9996035e+00  4.5221668e-02  2.0095881e-02  1.2341843e+02]
srow_y	[ 3.0696541e-02  2.6236944e+00 -1.5998456e+00 -8.1289581e+01]
srow_z	[ 3.7900865e-02  1.4540228e+00  2.8861980e+00 -8.6081619e+01]
intent_name	b''
magic	b'n+1'
