	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4 128 128  70  33   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.000068  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1e+02;Time=154232.620'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.033494975
quatern_c	-0.9989428
quatern_d	-0.030214189
qoffset_x	141.03152
qoffset_y	-100.66666
qoffset_z	-59.00638
srow_x	[-1.9951981e+00 -1.3276722e-01  3.9459381e-02  1.4103152e+02]
srow_y	[  -0.1349093     1.9918607    -0.11954156 -100.66666   ]
srow_z	[ 3.1363212e-02  1.2191633e-01  1.9960332e+00 -5.9006378e+01]
intent_name	b''
magic	b'n+1'
