	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4 128 128  70  33   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.108784  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1e+02;Time=101126.140'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.02518595
quatern_c	-0.999518
quatern_d	-0.010546397
qoffset_x	118.68136
qoffset_y	-113.50647
qoffset_z	-32.959984
srow_x	[-1.99658978e+00  1.01318434e-01  5.79995289e-02  1.18681358e+02]
srow_y	[ 1.0007205e-01  1.9970177e+00 -4.3653462e-02 -1.1350647e+02]
srow_z	[  0.06012456   0.040677     1.9986801  -32.959984  ]
intent_name	b''
magic	b'n+1'
