	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4 128 128  70  33   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.       10.003868  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1e+02;Time=110626.670'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.013290599
quatern_c	0.9934503
quatern_d	0.11330662
qoffset_x	132.27177
qoffset_y	-91.91464
qoffset_z	-74.14113
srow_x	[-1.9991276e+00 -5.5732328e-02 -1.9561982e-02  1.3227177e+02]
srow_y	[-4.9896061e-02  1.9479399e+00 -4.5060021e-01 -9.1914642e+01]
srow_z	[-3.1609286e-02  4.4991568e-01  1.9484804e+00 -7.4141129e+01]
intent_name	b''
magic	b'n+1'
