	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  39 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1099987  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=115826.640'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.025208663
quatern_c	-0.9949457
quatern_d	-0.09657138
qoffset_x	107.146965
qoffset_y	-112.032684
qoffset_z	-60.652416
srow_x	[-3.49470139e+00  1.83019564e-01  5.97223230e-02  1.07146965e+02]
srow_y	[   0.16811796    3.4302695    -0.67452824 -112.032684  ]
srow_z	[  0.0938044   0.6706381   3.433869  -60.652416 ]
intent_name	b''
magic	b'n+1'
