	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  74  74  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=112612.273;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0
quatern_c	0.9766723
quatern_d	0.21473531
qoffset_x	111.0
qoffset_y	-63.30072
qoffset_z	-91.19967
srow_x	[ -3.   0.  -0. 111.]
srow_y	[ -0.          2.7233324  -1.3841919 -63.30072  ]
srow_z	[  0.          1.2583562   2.9956656 -91.19967  ]
intent_name	b''
magic	b'n+1'
