	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=91;Time=141853.582;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-1.02184525e-10
quatern_c	-0.9964194
quatern_d	-0.08454741
qoffset_x	118.70678
qoffset_y	-90.677185
qoffset_z	-97.157486
srow_x	[-9.3750000e-01  1.9228444e-10  1.3530859e-16  1.1870678e+02]
srow_y	[ 1.8953550e-10  9.2409700e-01 -5.0546873e-01 -9.0677185e+01]
srow_z	[ 3.2397938e-11  1.5795879e-01  2.9571140e+00 -9.7157486e+01]
intent_name	b''
magic	b'n+1'
