	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  80  80  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=105644.810'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0007146723
quatern_c	0.9827298
quatern_d	0.18458277
qoffset_x	124.64695
qoffset_y	-77.35977
qoffset_z	-50.971542
srow_x	[-2.9989717e+00 -1.8691741e-02 -8.3917931e-02  1.2464695e+02]
srow_y	[ 1.0263784e-02  2.7955723e+00 -1.1972692e+00 -7.7359772e+01]
srow_z	[ -0.07787198   1.0883138    3.0740066  -50.971542  ]
intent_name	b''
magic	b'n+1'
