	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 45  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=7.4;Time=95419.682;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0
quatern_c	0.9515944
quatern_d	0.3073566
qoffset_x	117.33858
qoffset_y	-30.043518
qoffset_z	-114.75381
srow_x	[ -3.        0.       -0.      117.33858]
srow_y	[ -0.          2.4331915  -1.9303594 -30.043518 ]
srow_z	[   0.           1.754873     2.6765094 -114.75381  ]
intent_name	b''
magic	b'n+1'
