	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[1.       1.       1.       1.       0.007313 0.       0.       0.      ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=123401.320'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.00928906
quatern_c	-0.019718964
quatern_d	0.014025585
qoffset_x	-79.159294
qoffset_y	-112.35976
qoffset_z	-126.02899
srow_x	[ 9.9882466e-01 -2.8408086e-02 -3.9164107e-02 -7.9159294e+01]
srow_y	[ 2.7675286e-02  9.9943399e-01 -1.9125016e-02 -1.1235976e+02]
srow_z	[ 3.9685078e-02  1.8018736e-02  9.9904972e-01 -1.2602899e+02]
intent_name	b''
magic	b'n+1'
