	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=91;Time=143321.540;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0060878154
quatern_c	-0.9987444
quatern_d	-0.049721394
qoffset_x	115.439644
qoffset_y	-101.37352
qoffset_z	-60.11789
srow_x	[-9.37429905e-01  1.14534358e-02  1.59788888e-03  1.15439644e+02]
srow_y	[ 1.1347208e-02  9.3279505e-01 -2.9797459e-01 -1.0137352e+02]
srow_z	[ 1.6344454e-03  9.3104050e-02  2.9851644e+00 -6.0117889e+01]
intent_name	b''
magic	b'n+1'
