	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 40  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.0270271  3.0270271  3.5        0.476      0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=7.4;Time=153504.885;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-5.004745e-17
quatern_c	-0.99904823
quatern_d	0.043619383
qoffset_x	111.393074
qoffset_y	-84.13628
qoffset_z	-60.511322
srow_x	[-3.02702713e+00  3.02702709e-16  3.05044953e-17  1.11393074e+02]
srow_y	[ 3.0270271e-16  3.0155084e+00  3.0504495e-01 -8.4136276e+01]
srow_z	[  0.         -0.2638228   3.4866798 -60.511322 ]
intent_name	b''
magic	b'n+1'
