	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072727 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=81937.430'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0013752569
quatern_c	-0.0073683267
quatern_d	-0.012653691
qoffset_x	-92.59934
qoffset_y	-104.01871
qoffset_z	-124.60542
srow_x	[ 9.9957275e-01  2.5284378e-02 -1.4769864e-02 -9.2599342e+01]
srow_y	[-2.5324952e-02  9.9967599e-01 -2.5637432e-03 -1.0401871e+02]
srow_z	[ 1.4700279e-02  2.9366894e-03  9.9988765e-01 -1.2460542e+02]
intent_name	b''
magic	b'n+1'
