	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=91;Time=153257.758;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-1.00475066e-10
quatern_c	-0.97975034
quatern_d	-0.200223
qoffset_x	122.654625
qoffset_y	-71.90163
qoffset_z	-85.01381
srow_x	[-9.37500000e-01  1.92284438e-10  6.24500915e-17  1.22654625e+02]
srow_y	[ 1.7686735e-10  8.6233264e-01 -1.1770122e+00 -7.1901627e+01]
srow_z	[ 7.5440341e-11  3.6781603e-01  2.7594664e+00 -8.5013809e+01]
intent_name	b''
magic	b'n+1'
