	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  80  80  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=103425.250'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.022238277
quatern_c	-0.98250365
quatern_d	-0.1839403
qoffset_x	111.97447
qoffset_y	-72.653885
qoffset_z	-55.21855
srow_x	[-2.9948847e+00  1.5197766e-01  9.5699541e-02  1.1197447e+02]
srow_y	[  0.11021259   2.7940285   -1.1955451  -72.653885  ]
srow_z	[  0.13608557   1.0818074    3.0743394  -55.21855   ]
intent_name	b''
magic	b'n+1'
