	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.4  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=102354.977;phase=0'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0019325594
quatern_c	-0.9770437
quatern_d	-0.2128456
qoffset_x	131.5008
qoffset_y	-74.54689
qoffset_z	-116.11912
srow_x	[-1.9996703e+00  6.2443561e-08  3.6315799e-02  1.3150079e+02]
srow_y	[-1.5105622e-02  1.8187721e+00 -8.3176881e-01 -7.4546890e+01]
srow_z	[ 3.3025123e-02  8.3190638e-01  1.8184714e+00 -1.1611912e+02]
intent_name	b''
magic	b'n+1'
