	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  74  74  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	2
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=95111.077;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.022953302
quatern_c	-0.98601604
quatern_d	-0.16365495
qoffset_x	103.281395
qoffset_y	-76.149796
qoffset_z	-83.20514
srow_x	[ -2.9940636    0.15691222   0.11516833 103.281395  ]
srow_y	[  0.11467566   2.836141    -1.0682763  -76.149796  ]
srow_z	[  0.14977555   0.9652364    3.1201794  -83.20514   ]
intent_name	b''
magic	b'n+1'
