	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.    3.5   3.5   3.5   2.11  0.    0.    0.  ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	5
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=150559.895;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0014843276
quatern_c	-0.99611866
quatern_d	-0.08632503
qoffset_x	109.850494
qoffset_y	-87.083435
qoffset_z	-88.425934
srow_x	[-3.49793100e+00  2.20566051e-07  1.20329440e-01  1.09850494e+02]
srow_y	[-2.0700151e-02  3.4478204e+00 -6.0175180e-01 -8.7083435e+01]
srow_z	[  0.11853555   0.60210776   3.4457822  -88.425934  ]
intent_name	b''
magic	b'n+1'
