	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 64 64 42  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.5    3.5    3.5    0.444  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=7.4;Time=144800.155;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	1.0027271e-16
quatern_c	0.9972502
quatern_d	0.07410849
qoffset_x	110.70678
qoffset_y	-77.30455
qoffset_z	-94.75855
srow_x	[-3.50000000e+00  6.99999992e-16 -1.03466597e-16  1.10706779e+02]
srow_y	[ 6.9999999e-16  3.4615555e+00 -5.1733297e-01 -7.7304550e+01]
srow_z	[  0.          0.517333    3.4615557 -94.75855  ]
intent_name	b''
magic	b'n+1'
