	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  80  80  41 310   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        3.        3.        3.3       2.499999  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=93511.120'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.057914086
quatern_c	0.98143476
quatern_d	0.17358251
qoffset_x	138.90833
qoffset_y	-74.90788
qoffset_z	-59.33001
srow_x	[ -2.9600708   -0.40087017  -0.3057993  138.90833   ]
srow_y	[ -0.2811966   2.7990904  -1.1463345 -74.90788  ]
srow_z	[ -0.3986341   1.0021955   3.0793476 -59.33001  ]
intent_name	b''
magic	b'n+1'
