	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0073035 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=114808.070'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009458199
quatern_c	-0.0057402086
quatern_d	-0.03212971
qoffset_x	-91.662704
qoffset_y	-117.02055
qoffset_z	-144.84892
srow_x	[ 9.9786371e-01  6.4113721e-02 -1.2081566e-02 -9.1662704e+01]
srow_y	[-6.4330518e-02  9.9775642e-01 -1.8536611e-02 -1.1702055e+02]
srow_z	[ 1.0865946e-02  1.9274335e-02  9.9975520e-01 -1.4484892e+02]
intent_name	b''
magic	b'n+1'
