	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 4 80 80 41  4  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.         3.         3.3        2.5000002  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=25;Time=123740.730'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.01933373
quatern_c	0.9249873
quatern_d	0.3795058
qoffset_x	121.36553
qoffset_y	-39.457764
qoffset_z	-135.97687
srow_x	[-2.9977572e+00 -1.0745035e-01  4.8024744e-02  1.2136553e+02]
srow_y	[ -0.1071511   2.1336093  -2.3168583 -39.457764 ]
srow_z	[-4.4388272e-02  2.1062207e+00  2.3494360e+00 -1.3597687e+02]
intent_name	b''
magic	b'n+1'
