	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072794 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=114257.570'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.009586425
quatern_c	0.0030244715
quatern_d	0.019967059
qoffset_x	-83.03128
qoffset_y	-136.96674
qoffset_z	-128.71751
srow_x	[ 9.9919099e-01 -3.9866146e-02  6.4302566e-03 -8.3031281e+01]
srow_y	[ 3.9982390e-02  9.9901885e-01 -1.9047279e-02 -1.3696674e+02]
srow_z	[-5.6646434e-03  1.9288840e-02  9.9979788e-01 -1.2871751e+02]
intent_name	b''
magic	b'n+1'
