	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 192 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[1.  1.  1.  1.  2.3 0.  0.  0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3;Time=135741.185;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.00061018777
quatern_c	0.03487288
quatern_d	0.01748435
qoffset_x	-101.4217
qoffset_y	-108.87814
qoffset_z	-120.033325
srow_x	[ 9.9695599e-01 -3.4984637e-02  6.9671310e-02 -1.0142170e+02]
srow_y	[ 3.4899507e-02  9.9938786e-01  2.4389054e-03 -1.0887814e+02]
srow_z	[-6.97139651e-02  1.30931994e-08  9.97566998e-01 -1.20033325e+02]
intent_name	b''
magic	b'n+1'
