	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=113553.250'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0012797052
quatern_c	0.9986656
quatern_d	-0.05157711
qoffset_x	110.021736
qoffset_y	-107.08995
qoffset_z	-15.612429
srow_x	[-3.49995184e+00 -8.11944436e-03 -1.64659675e-02  1.10021736e+02]
srow_y	[-9.7725214e-03  3.4813671e+00  3.6053795e-01 -1.0708995e+02]
srow_z	[-1.5541896e-02 -3.6057848e-01  3.4813466e+00 -1.5612429e+01]
intent_name	b''
magic	b'n+1'
