	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.         3.5        3.5        3.5        2.1100001  0.
  0.         0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=152859.350'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.022567939
quatern_c	-0.99180955
quatern_d	-0.12307375
qoffset_x	112.31852
qoffset_y	-78.74368
qoffset_z	-67.98932
srow_x	[ -3.491833   -0.1345922   0.1974542 112.31852  ]
srow_y	[ -0.17877117   3.3904047   -0.8504091  -78.74368   ]
srow_z	[  0.158569    0.8585105   3.3893664 -67.98932  ]
intent_name	b''
magic	b'n+1'
