	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072822 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=101035.310'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0028802683
quatern_c	0.0049943402
quatern_d	-0.022301244
qoffset_x	-91.63417
qoffset_y	-103.9021
qoffset_z	-134.31924
srow_x	[ 9.9894750e-01  4.4619422e-02  9.8575633e-03 -9.1634171e+01]
srow_y	[-4.4561528e-02  9.9898869e-01 -5.9817680e-03 -1.0390210e+02]
srow_z	[-1.0114417e-02  5.5362480e-03  9.9993354e-01 -1.3431924e+02]
intent_name	b''
magic	b'n+1'
