	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[-1.        2.        2.        2.        7.488915  0.        0.
  0.      ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=65;Time=113458.870'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0012797052
quatern_c	0.9986656
quatern_d	-0.05157711
qoffset_x	126.81389
qoffset_y	-123.78128
qoffset_z	-14.558485
srow_x	[-1.9999725e+00 -4.6396824e-03 -9.4091287e-03  1.2681389e+02]
srow_y	[-5.5842982e-03  1.9893527e+00  2.0602179e-01 -1.2378128e+02]
srow_z	[-8.8810837e-03 -2.0604485e-01  1.9893419e+00 -1.4558485e+01]
intent_name	b''
magic	b'n+1'
