	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 192 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[1.  1.  1.  1.  2.3 0.  0.  0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3;Time=131538.288;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0001745224
quatern_c	0.0
quatern_d	0.0
qoffset_x	-94.526634
qoffset_y	-112.18762
qoffset_z	-153.01477
srow_x	[  1.         0.         0.       -94.526634]
srow_y	[ 0.0000000e+00  9.9999994e-01 -3.4904480e-04 -1.1218762e+02]
srow_z	[ 0.0000000e+00  3.4904480e-04  9.9999994e-01 -1.5301477e+02]
intent_name	b''
magic	b'n+1'
