	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 256 256  48   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=1e+02;Time=105503.180'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	-0.0074206255
quatern_c	-0.9992962
quatern_d	-0.036620855
qoffset_x	122.31016
qoffset_y	-102.55275
qoffset_z	-52.830555
srow_x	[-9.37376142e-01  1.41317705e-02  1.82689559e-02  1.22310158e+02]
srow_y	[ 1.36759905e-02  9.34882224e-01 -2.19718456e-01 -1.02552750e+02]
srow_z	[ 6.7281052e-03  6.8569601e-02  2.9918900e+00 -5.2830555e+01]
intent_name	b''
magic	b'n+1'
