	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[ 3 74 74 45  1  1  1  1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=4.9;Time=155643.147;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.005642114
quatern_c	-0.96833384
quatern_d	-0.24862587
qoffset_x	110.200485
qoffset_y	-56.909027
qoffset_z	-110.66195
srow_x	[-2.99691176e+00 -2.73745346e-08  1.49697855e-01  1.10200485e+02]
srow_y	[ -0.06556138   2.62892     -1.5881507  -56.909027  ]
srow_z	[   0.11925564    1.445261      2.8888354  -110.66195   ]
intent_name	b''
magic	b'n+1'
