	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	54
dim	[  3 180 256 256   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	"[1.        1.        1.        1.        0.0072894 0.        0.
 0.       ]"
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=3.3;Time=103605.540'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.00029248776
quatern_c	0.019527985
quatern_d	-0.0020112628
qoffset_x	-94.08851
qoffset_y	-101.964294
qoffset_z	-123.356125
srow_x	[ 9.9922168e-01  4.0331734e-03  3.9047267e-02 -9.4088509e+01]
srow_y	[-4.01029643e-03  9.99991715e-01 -6.63414598e-04 -1.01964294e+02]
srow_z	[-3.90493236e-02  5.06310957e-04  9.99237120e-01 -1.23356125e+02]
intent_name	b''
magic	b'n+1'
