	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  3 128 128  70   1   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.   2.   2.   2.   9.4  0.   0.   0. ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	0
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=96;Time=145305.350;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0031027666
quatern_c	-0.991035
quatern_d	-0.13150373
qoffset_x	125.949585
qoffset_y	-91.79993
qoffset_z	-96.14959
srow_x	[-1.99777436e+00  9.04875179e-08  9.43261907e-02  1.25949585e+02]
srow_y	[-2.4599694e-02  1.9307885e+00 -5.2100879e-01 -9.1799927e+01]
srow_z	[ 9.1062024e-02  5.2158940e-01  1.9286392e+00 -9.6149590e+01]
intent_name	b''
magic	b'n+1'
