	0
sizeof_hdr	348
data_type	b''
db_name	b''
extents	0
session_error	0
regular	b'r'
dim_info	57
dim	[  4  64  64  40 300   1   1   1]
intent_p1	0.0
intent_p2	0.0
intent_p3	0.0
intent_code	0
datatype	4
bitpix	16
slice_start	0
pixdim	[-1.    3.5   3.5   3.5   2.11  0.    0.    0.  ]
vox_offset	0.0
scl_slope	nan
scl_inter	nan
slice_end	0
slice_code	5
xyzt_units	10
cal_max	0.0
cal_min	0.0
slice_duration	0.0
toffset	0.0
glmax	0
glmin	0
descrip	b'TE=30;Time=134549.780;phase=1'
aux_file	b''
qform_code	1
sform_code	1
quatern_b	0.0017734132
quatern_c	-0.99734366
quatern_d	-0.06801681
qoffset_x	114.558754
qoffset_y	-83.09259
qoffset_z	-87.27649
srow_x	[-3.49524450e+00 -2.78776060e-08  1.82387695e-01  1.14558754e+02]
srow_y	[-2.4761802e-02  3.4675939e+00 -4.7453016e-01 -8.3092590e+01]
srow_z	[  0.18069898   0.4751758    3.4628825  -87.27649   ]
intent_name	b''
magic	b'n+1'
