0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.018	fixation	3.027	4.5	3	1270	0
2	enc	enc000		encoding	7.524	fixation	10.533	0.5	3	836	0
3	ctl	ctl0		control	11.034	fixation	14.043	0.5	3	1222	0
4	enc	enc01	old63	encoding	14.545	fixation	17.554	6.5	3	1366	0
5	enc	enc02	old08	encoding	24.056	fixation	27.065	2.0	3	807	0
6	enc	enc03	old26	encoding	29.055	fixation	32.063	1.5	3	992	0
7	enc	enc04	old69	encoding	33.551	fixation	36.56	1.0	3	1128	0
8	enc	enc05	old61	encoding	37.546	fixation	40.555	8.5	3	1525	0
9	enc	enc06	old42	encoding	49.047	fixation	52.056	2.0	3	1007	0
10	enc	enc07	old30	encoding	54.046	fixation	57.055	2.5	3	1984	0
11	ctl	ctl01		control	59.545	fixation	62.554	1.5	3	869	0
12	ctl	ctl02		control	64.042	fixation	67.051	1.5	3	796	0
13	enc	enc08	old49	encoding	68.539	fixation	71.548	0.5	3	1163	0
14	ctl	ctl03		control	72.049	fixation	75.058	0.5	3	972	0
15	enc	enc09	old22	encoding	75.56	fixation	78.569	2.0	3	1277	0
16	enc	enc10	old27	encoding	80.558	fixation	83.567	1.5	3	1111	0
17	ctl	ctl04		control	85.055	fixation	88.064	2.0	3	854	0
18	enc	enc11	old03	encoding	90.053	fixation	93.062	7.5	3	1048	0
19	enc	enc12	old24	encoding	100.551	fixation	103.56	5.0	3	1102	0
20	enc	enc13	old72	encoding	108.558	fixation	111.567	1.5	3	1046	0
21	enc	enc14	old16	encoding	113.055	fixation	116.064	3.0	3	1245	0
22	enc	enc15	old36	encoding	119.056	fixation	122.065	1.0	3	1148	0
23	enc	enc16	old38	encoding	123.068	fixation	126.077	1.5	3	1528	0
24	enc	enc17	old21	encoding	127.565	fixation	130.574	8.5	3	1247	0
25	enc	enc18	old10	encoding	139.066	fixation	142.075	2.0	3	1049	0
26	ctl	ctl05		control	144.064	fixation	147.073	1.0	3	835	0
27	ctl	ctl06		control	148.076	fixation	151.085	1.5	3	607	0
28	enc	enc19	old46	encoding	152.572	fixation	155.581	6.5	3	1327	0
29	enc	enc20	old75	encoding	162.067	fixation	165.076	1.5	3	927	0
30	enc	enc21	old54	encoding	166.564	fixation	169.573	6.5	3	1062	0
31	ctl	ctl07		control	176.076	fixation	179.085	3.5	3	734	0
32	enc	enc22	old67	encoding	182.579	fixation	185.588	8.0	3	775	0
33	enc	enc23	old02	encoding	193.578	fixation	196.587	13.0	3	1183	0
34	ctl	ctl08		control	209.576	fixation	212.585	1.0	3	849	0
35	enc	enc24	old13	encoding	213.588	fixation	216.597	2.5	3	1021	0
36	enc	enc25	old40	encoding	219.087	fixation	222.096	1.5	3	1105	0
37	enc	enc26	old58	encoding	223.584	fixation	226.593	3.5	3	928	0
38	enc	enc27	old44	encoding	230.087	fixation	233.096	2.0	3	1009	0
39	enc	enc28	old20	encoding	235.085	fixation	238.094	3.0	3	1099	0
40	enc	enc29	old31	encoding	241.086	fixation	244.095	7.0	3	1170	0
41	enc	enc30	old59	encoding	251.083	fixation	254.092	1.0	3	1812	0
42	ctl	ctl09		control	255.095	fixation	258.104	0.5	3	1160	0
43	ctl	ctl10		control	258.605	fixation	261.614	1.0	3	1066	0
44	enc	enc31	old09	encoding	262.617	fixation	265.626	0.5	3	1182	0
45	enc	enc32	old76	encoding	266.127	fixation	269.136	7.0	3	1016	0
46	enc	enc33	old17	encoding	276.124	fixation	279.133	4.0	3	994	0
47	enc	enc34	old14	encoding	283.128	fixation	286.137	2.0	3	838	0
48	ctl	ctl11		control	288.126	fixation	291.135	2.5	3	744	0
49	enc	enc35	old70	encoding	293.626	fixation	296.635	4.5	3	876	0
50	enc	enc36	old04	encoding	301.132	fixation	304.141	0.5	3	1010	0
51	ctl	ctl12		control	304.642	fixation	307.651	3.0	3	812	0
52	enc	enc37	old07	encoding	310.643	fixation	313.652	2.0	3	770	0
53	ctl	ctl13		control	315.642	fixation	318.651	0.5	3	803	0
54	ctl	ctl14		control	319.152	fixation	322.161	1.0	3	701	0
55	ctl	ctl15		control	323.164	fixation	326.173	2.5	3	513	0
56	ctl	ctl16		control	328.664	fixation	331.673	6.5	3	589	0
57	enc	enc38	old43	encoding	338.175	fixation	341.184	9.5	3	589	0
58	enc	enc39	old65	encoding	350.679	fixation	353.688	3.0	3	581	0
