0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.084	fixation	3.093	4.5	1.0	1684	0
2	enc	enc000		encoding	7.59	fixation	10.599	0.5	1.0	1514	0
3	ctl	ctl0		control	11.1	fixation	14.109	0.5	1.0	2060	0
4	enc	enc01	old58	encoding	14.611	fixation	17.62	6.5	1.0	2093	0
5	enc	enc02	old03	encoding	24.122	fixation	27.131	2.0	1.0	1757	0
6	enc	enc03	old18	encoding	29.121	fixation	32.129	1.5	1.0	2566	0
7	enc	enc04	old75	encoding	33.617	fixation	36.626	1.0	1.0	2382	0
8	enc	enc05	old54	encoding	37.613	fixation	40.621	8.5	1.0	1922	0
9	enc	enc06	old52	encoding	49.113	fixation	52.122	2.0	1.0	1845	0
10	enc	enc07	old31	encoding	54.112	fixation	57.121	2.5	1.0	1646	0
11	ctl	ctl01		control	59.611	fixation	62.62	1.5	1.0	1051	0
12	ctl	ctl02		control	64.108	fixation	67.117	1.5	1.0	1106	0
13	enc	enc08	old43	encoding	68.605	fixation	71.614	0.5	1.0	1937	0
14	ctl	ctl03		control	72.115	fixation	75.124	0.5	1.0	1659	0
15	enc	enc09	old22	encoding	75.626	fixation	78.635	2.0	1.0	1771	0
16	enc	enc10	old39	encoding	80.624	fixation	83.633	1.5	1.0	1253	0
17	ctl	ctl04		control	85.121	fixation	88.13	2.0	1.0	1060	0
18	enc	enc11	old04	encoding	90.119	fixation	93.128	7.5	1.0	1758	0
19	enc	enc12	old14	encoding	100.617	fixation	103.626	5.0	1.0	1492	0
20	enc	enc13	old66	encoding	108.624	fixation	111.633	1.5	1.0	1732	0
21	enc	enc14	old17	encoding	113.121	fixation	116.13	3.0	1.0	1563	0
22	enc	enc15	old33	encoding	119.122	fixation	122.131	1.0	1.0	1266	0
23	enc	enc16	old29	encoding	123.134	fixation	126.143	1.5	1.0	2030	0
24	enc	enc17	old23	encoding	127.631	fixation	130.64	8.5		0	1
