0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.016	fixation	3.025	1.5		0	1
2	enc	enc00		encoding	4.513	fixation	7.522	0.5	1.0	2495	0
3	enc	enc000		encoding	8.023	fixation	11.032	0.5	1.0	1968	0
4	ctl	ctl01		control	11.534	fixation	14.543	5.5	1.0	1881	0
5	enc	enc01	old56	encoding	20.042	fixation	23.051	0.5	1.0	1941	0
6	enc	enc02	old09	encoding	23.553	fixation	26.562	1.0	1.0	2126	0
7	enc	enc03	old20	encoding	27.565	fixation	30.574	1.0	1.0	1874	0
8	enc	enc04	old78	encoding	31.577	fixation	34.586	1.5	1.0	1118	0
9	enc	enc05	old53	encoding	36.074	fixation	39.083	2.0	1.0	1037	0
10	enc	enc06	old43	encoding	41.072	fixation	44.081	3.0	1.0	1510	0
11	ctl	ctl02		control	47.073	fixation	50.082	0.5	1.0	957	0
12	ctl	ctl03		control	50.584	fixation	53.593	4.0	1.0	1526	0
13	enc	enc07	old29	encoding	57.588	fixation	60.597	2.5	1.0	1018	0
14	ctl	ctl04		control	63.088	fixation	66.097	1.5	1.0	1190	0
15	enc	enc08	old46	encoding	67.584	fixation	70.593	2.0	1.0	1486	0
16	enc	enc09	old23	encoding	72.583	fixation	75.591	3.5	1.0	1463	0
17	ctl	ctl05		control	79.085	fixation	82.094	0.5	1.0	840	0
18	enc	enc10	old38	encoding	82.596	fixation	85.605	2.5	1.0	1809	0
19	enc	enc11	old03	encoding	88.095	fixation	91.104	0.5	1.0	1262	0
20	enc	enc12	old26	encoding	91.606	fixation	94.615	1.0	1.0	1711	0
21	enc	enc13	old70	encoding	95.618	fixation	98.627	1.5	1.0	2563	0
22	enc	enc14	old17	encoding	100.115	fixation	103.124	2.5	1.0	1498	0
23	enc	enc15	old30	encoding	105.614	fixation	108.623	3.0	1.0	1462	0
24	enc	enc16	old32	encoding	111.616	fixation	114.625	1.0	1.0	1836	0
25	enc	enc17	old18	encoding	115.628	fixation	118.637	1.5	1.0	1640	0
26	ctl	ctl06		control	120.124	fixation	123.133	1.5	1.0	1920	0
27	enc	enc18	old07	encoding	124.621	fixation	127.63	1.0	1.0	927	0
28	enc	enc19	old40	encoding	128.633	fixation	131.642	2.5	1.0	859	0
29	ctl	ctl07		control	134.133	fixation	137.142	2.5	1.0	935	0
30	enc	enc20	old77	encoding	139.632	fixation	142.641	0.5	1.0	795	0
31	enc	enc21	old61	encoding	143.143	fixation	146.152	5.5	1.0	1308	0
32	enc	enc22	old74	encoding	151.652	fixation	154.661	5.5	1.0	1039	0
33	enc	enc23	old12	encoding	160.16	fixation	163.169	2.0	1.0	2099	0
34	enc	enc24	old01	encoding	165.159	fixation	168.168	1.0	1.0	1108	0
35	enc	enc25	old51	encoding	169.171	fixation	172.18	3.0	1.0	1407	0
36	enc	enc26	old54	encoding	175.172	fixation	178.181	3.5	1.0	1374	0
37	ctl	ctl08		control	181.675	fixation	184.683	0.5	1.0	623	0
38	ctl	ctl09		control	185.185	fixation	188.194	1.5	1.0	1137	0
39	ctl	ctl10		control	189.682	fixation	192.691	9.5	1.0	680	0
40	ctl	ctl11		control	202.186	fixation	205.195	2.0	1.0	823	0
41	enc	enc27	old48	encoding	207.184	fixation	210.193	2.0	1.0	1009	0
42	ctl	ctl12		control	212.182	fixation	215.191	1.0	1.0	1251	0
43	enc	enc28	old22	encoding	216.177	fixation	219.186	0.5	1.0	1896	0
44	ctl	ctl13		control	219.688	fixation	222.697	0.5	1.0	1745	0
45	enc	enc29	old28	encoding	223.198	fixation	226.207	2.0	1.0	1227	0
46	enc	enc30	old63	encoding	228.197	fixation	231.206	4.5	1.0	1052	0
47	enc	enc31	old11	encoding	235.702	fixation	238.711	3.5	1.0	1562	0
48	enc	enc32	old75	encoding	242.205	fixation	245.214	8.0	1.0	1251	0
49	enc	enc33	old15	encoding	253.204	fixation	256.213	9.0	1.0	940	0
50	enc	enc34	old25	encoding	265.207	fixation	268.216	0.5	1.0	921	0
51	ctl	ctl14		control	268.717	fixation	271.726	2.5	1.0	1690	0
52	enc	enc35	old67	encoding	274.217	fixation	277.226	8.5	1.0	790	0
53	enc	enc36	old10	encoding	285.718	fixation	288.727	0.5	1.0	697	0
54	enc	enc37	old02	encoding	289.229	fixation	292.238	5.5	1.0	1138	0
55	enc	enc38	old41	encoding	297.737	fixation	300.746	3.0	1.0	726	0
56	ctl	ctl15		control	303.739	fixation	306.748	4.0	1.0	611	0
57	ctl	ctl16		control	310.743	fixation	313.752	6.5	1.0	1071	0
58	enc	enc39	old55	encoding	320.254	fixation	323.263	0.5	1.0	992	0
59	enc	enc40	old57	encoding	323.765	fixation	326.774	11.5	1.0	1337	0
60	enc	enc41	old71	encoding	338.275	fixation	341.284	9.5	1.0	858	0
61	ctl	ctl17		control	350.779	fixation	353.788	1.0	1.0	842	0
62	enc	enc42	old59	encoding	354.791	fixation	357.8	5.5	1.0	1062	0
63	enc	enc43	old14	encoding	363.299	fixation	366.308	1.5	1.0	1081	0
64	enc	enc44	old34	encoding	367.796	fixation	370.805	1.0	1.0	1040	0
65	ctl	ctl18		control	371.791	fixation	374.8	2.0	1.0	2405	0
66	enc	enc45	old19	encoding	376.79	fixation	379.799	3.5	1.0	1118	0
67	enc	enc46	old36	encoding	383.292	fixation	386.301	1.5	1.0	768	0
68	ctl	ctl19		control	387.789	fixation	390.798	0.5	1.0	1583	0
69	ctl	ctl20		control	391.3	fixation	394.309	2.5	1.0	768	0
70	ctl	ctl21		control	396.799	fixation	399.808	0.5	1.0	1124	0
71	ctl	ctl22		control	400.31	fixation	403.319	2.5	1.0	909	0
72	ctl	ctl23		control	405.81	fixation	408.819	2.0	1.0	593	0
73	ctl	ctl24		control	410.808	fixation	413.817	11.0	1.0	611	0
74	enc	enc47	old31	encoding	424.816	fixation	427.825	1.0	1.0	1051	0
75	enc	enc48	old05	encoding	428.812	fixation	431.821	1.5	1.0	1150	0
76	enc	enc49	old44	encoding	433.308	fixation	436.317	0.5	1.0	918	0
77	enc	enc50	old52	encoding	436.819	fixation	439.828	0.5	1.0	1207	0
78	enc	enc51	old08	encoding	440.329	fixation	443.338	2.0	1.0	1673	0
79	ctl	ctl25		control	445.327	fixation	448.336	1.0	1.0	883	0
80	ctl	ctl26		control	449.323	fixation	452.332	2.0	1.0	927	0
81	enc	enc52	old47	encoding	454.321	fixation	457.33	4.0	1.0	1385	0
82	enc	enc53	old65	encoding	461.325	fixation	464.334	4.5	1.0	820	0
83	enc	enc54	old42	encoding	468.831	fixation	471.84	8.5	1.0	1026	0
84	enc	enc55	old58	encoding	480.332	fixation	483.341	1.0	1.0	805	0
85	ctl	ctl27		control	484.344	fixation	487.353	6.0	1.0	1105	0
86	enc	enc56	old27	encoding	493.354	fixation	496.363	1.5	1.0	926	0
87	ctl	ctl28		control	497.851	fixation	500.86	13.0	1.0	733	0
88	enc	enc57	old64	encoding	513.848	fixation	516.857	1.5	1.0	1376	0
89	enc	enc58	old66	encoding	518.345	fixation	521.354	1.5	1.0	1295	0
90	enc	enc59	old60	encoding	522.842	fixation	525.851	7.5	1.0	1766	0
91	ctl	ctl29		control	533.34	fixation	536.349	1.5	1.0	1387	0
92	enc	enc60	old62	encoding	537.837	fixation	540.846	3.5	1.0	1258	0
93	ctl	ctl30		control	544.339	fixation	547.348	1.0	1.0	844	0
94	enc	enc61	old06	encoding	548.335	fixation	551.344	1.5	1.0	1240	0
95	ctl	ctl31		control	552.831	fixation	555.84	3.5	1.0	944	0
96	enc	enc62	old39	encoding	559.334	fixation	562.343	4.5	1.0	1136	0
97	ctl	ctl32		control	566.84	fixation	569.849	3.0	1.0	902	0
98	enc	enc63	old68	encoding	572.841	fixation	575.85	0.5	1.0	837	0
99	enc	enc64	old73	encoding	576.352	fixation	579.36	8.0	1.0	1006	0
100	ctl	ctl33		control	587.351	fixation	590.36	5.0	1.0	703	0
101	ctl	ctl34		control	595.358	fixation	598.367	0.5	1.0	695	0
102	enc	enc65	old69	encoding	598.869	fixation	601.878	1.0	1.0	1232	0
103	enc	enc66	old76	encoding	602.881	fixation	605.89	11.5	1.0	908	0
104	ctl	ctl35		control	617.391	fixation	620.4	2.5	1.0	694	0
105	enc	enc67	old04	encoding	622.89	fixation	625.899	2.0	1.0	954	0
106	enc	enc68	old13	encoding	627.889	fixation	630.898	0.5	1.0	1019	0
107	enc	enc69	old33	encoding	631.399	fixation	634.408	1.0	1.0	1125	0
108	enc	enc70	old45	encoding	635.411	fixation	638.42	1.0	1.0	777	0
109	enc	enc71	old35	encoding	639.423	fixation	642.432	0.5	1.0	1013	0
110	ctl	ctl36		control	642.933	fixation	645.942	7.5	1.0	855	0
111	enc	enc72	old24	encoding	653.431	fixation	656.44	15.0	1.0	812	0
112	enc	enc73	old72	encoding	671.435	fixation	674.444	0.5	1.0	904	0
113	ctl	ctl37		control	674.946	fixation	677.955	1.0	1.0	977	0
114	ctl	ctl38		control	678.958	fixation	681.966	0.5	1.0	661	0
115	enc	enc74	old49	encoding	682.468	fixation	685.477	9.0	1.0	903	0
116	enc	enc75	old50	encoding	694.47	fixation	697.479	6.0	1.0	948	0
117	ctl	ctl39		control	703.481	fixation	706.49	10.5	1.0	905	0
118	enc	enc76	old16	encoding	716.988	fixation	719.997	5.0	1.0	950	0
119	enc	enc77	old37	encoding	724.995	fixation	728.004	1.0	1.0	886	0
120	enc	enc78	old21	encoding	729.007	fixation	732.016	18.5	1.0	1114	0
