0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.075	fixation	3.084	4.5	1.0	2261	0
2	enc	enc000		encoding	7.581	fixation	10.59	0.5	1.0	1147	0
3	ctl	ctl0		control	11.091	fixation	14.1	0.5	1.0	2869	0
4	enc	enc01	old54	encoding	14.602	fixation	17.61	6.5	1.0	1510	0
5	enc	enc02	old06	encoding	24.113	fixation	27.122	2.0	1.0	1694	0
6	enc	enc03	old23	encoding	29.111	fixation	32.12	1.5		0	1
7	enc	enc04	old68	encoding	33.608	fixation	36.617	1.0	1.0	1279	0
8	enc	enc05	old58	encoding	37.62	fixation	40.629	8.5	1.0	1331	0
9	enc	enc06	old50	encoding	49.121	fixation	52.13	2.0	1.0	1181	0
10	enc	enc07	old33	encoding	54.119	fixation	57.128	2.5	1.0	1887	0
11	ctl	ctl01		control	59.619	fixation	62.628	1.5	1.0	1459	0
12	ctl	ctl02		control	64.115	fixation	67.124	1.5	1.0	947	0
13	enc	enc08	old47	encoding	68.612	fixation	71.621	0.5	1.0	1337	0
14	ctl	ctl03		control	72.123	fixation	75.132	0.5		0	1
15	enc	enc09	old21	encoding	75.633	fixation	78.642	2.0	1.0	1100	0
16	enc	enc10	old36	encoding	80.631	fixation	83.64	1.5	1.0	886	0
17	ctl	ctl04		control	85.128	fixation	88.137	2.0		0	1
18	enc	enc11	old01	encoding	90.126	fixation	93.135	7.5	1.0	711	0
19	enc	enc12	old19	encoding	100.624	fixation	103.633	5.0	1.0	644	0
20	enc	enc13	old74	encoding	108.631	fixation	111.64	1.5	1.0	1149	0
21	enc	enc14	old25	encoding	113.128	fixation	116.137	3.0	1.0	692	0
22	enc	enc15	old38	encoding	119.129	fixation	122.138	1.0	1.0	970	0
23	enc	enc16	old31	encoding	123.141	fixation	126.15	1.5	1.0	1286	0
24	enc	enc17	old15	encoding	127.638	fixation	130.647	8.5	1.0	949	0
25	enc	enc18	old08	encoding	139.138	fixation	142.147	2.0	1.0	665	0
26	ctl	ctl05		control	144.137	fixation	147.146	1.0	1.0	929	0
27	ctl	ctl06		control	148.149	fixation	151.158	1.5	1.0	685	0
28	enc	enc19	old51	encoding	152.645	fixation	155.654	6.5	1.0	573	0
29	enc	enc20	old69	encoding	162.157	fixation	165.166	1.5	1.0	725	0
30	enc	enc21	old61	encoding	166.654	fixation	169.663	6.5	1.0	804	0
31	ctl	ctl07		control	176.165	fixation	179.174	3.5	1.0	572	0
32	enc	enc22	old78	encoding	182.668	fixation	185.677	8.0	1.0	629	0
33	enc	enc23	old13	encoding	193.667	fixation	196.676	13.0	1.0	629	0
34	ctl	ctl08		control	209.665	fixation	212.674	1.0	1.0	823	0
35	enc	enc24	old02	encoding	213.677	fixation	216.686	2.5	1.0	723	0
36	enc	enc25	old42	encoding	219.176	fixation	222.185	1.5	1.0	712	0
37	enc	enc26	old63	encoding	223.673	fixation	226.682	3.5	1.0	1446	0
38	enc	enc27	old52	encoding	230.176	fixation	233.185	2.0	1.0	1087	0
39	enc	enc28	old16	encoding	235.174	fixation	238.183	3.0	1.0	1025	0
40	enc	enc29	old30	encoding	241.175	fixation	244.184	7.0	1.0	992	0
41	enc	enc30	old65	encoding	251.172	fixation	254.181	1.0	1.0	650	0
