0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.019	fixation	3.028	1.5	1.0	765	0
2	enc	enc00		encoding	4.516	fixation	7.525	0.5	1.0	964	0
3	enc	enc000		encoding	8.027	fixation	11.036	0.5	1.0	645	0
4	ctl	ctl01		control	11.537	fixation	14.546	5.5	1.0	615	0
5	enc	enc01	old65	encoding	20.046	fixation	23.055	0.5	1.0	666	0
6	enc	enc02	old07	encoding	23.556	fixation	26.565	1.0	1.0	708	0
7	enc	enc03	old15	encoding	27.552	fixation	30.561	1.0	1.0	600	0
8	enc	enc04	old69	encoding	31.564	fixation	34.573	1.5	1.0	747	0
9	enc	enc05	old56	encoding	36.061	fixation	39.07	2.0	1.0	642	0
10	enc	enc06	old45	encoding	41.059	fixation	44.068	3.0	1.0	620	0
11	ctl	ctl02		control	47.06	fixation	50.069	0.5	1.0	531	0
12	ctl	ctl03		control	50.571	fixation	53.58	4.0	1.0	564	0
13	enc	enc07	old30	encoding	57.575	fixation	60.584	2.5	1.0	568	0
14	ctl	ctl04		control	63.075	fixation	66.084	1.5	1.0	500	0
15	enc	enc08	old43	encoding	67.571	fixation	70.58	2.0	1.0	788	0
16	enc	enc09	old14	encoding	72.57	fixation	75.579	3.5	1.0	820	0
17	ctl	ctl05		control	79.072	fixation	82.081	0.5	1.0	686	0
18	enc	enc10	old37	encoding	82.583	fixation	85.592	2.5	1.0	663	0
19	enc	enc11	old13	encoding	88.083	fixation	91.092	0.5	1.0	779	0
20	enc	enc12	old22	encoding	91.593	fixation	94.602	1.0	1.0	949	0
21	enc	enc13	old77	encoding	95.588	fixation	98.597	1.5	1.0	802	0
22	enc	enc14	old23	encoding	100.085	fixation	103.094	2.5	1.0	673	0
23	enc	enc15	old32	encoding	105.585	fixation	108.594	3.0	1.0	829	0
24	enc	enc16	old36	encoding	111.586	fixation	114.595	1.0	1.0	779	0
25	enc	enc17	old21	encoding	115.581	fixation	118.59	1.5	1.0	856	0
26	ctl	ctl06		control	120.078	fixation	123.087	1.5	1.0	615	0
27	enc	enc18	old05	encoding	124.575	fixation	127.584	1.0	1.0	606	0
28	enc	enc19	old50	encoding	128.587	fixation	131.596	2.5	1.0	890	0
29	ctl	ctl07		control	134.087	fixation	137.096	2.5	1.0	590	0
