0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.019	fixation	3.027	7.0	1.0	1885	0
2	enc	enc000		encoding	10.015	fixation	13.024	4.5	1.0	993	0
3	ctl	ctl0		control	17.521	fixation	20.53	4.5	1.0	1255	0
4	enc	enc01	old61	encoding	25.026	fixation	28.035	0.5	1.0	557	0
5	ctl	ctl01		control	28.537	fixation	31.546	0.5	1.0	990	0
6	enc	enc02	old01	encoding	32.047	fixation	35.056	4.5	1.0	808	0
7	enc	enc03	old64	encoding	39.553	fixation	42.562	2.0	1.0	1350	0
8	ctl	ctl02		control	44.551	fixation	47.56	3.5	1.0	1024	0
9	ctl	ctl03		control	51.054	fixation	54.063	1.5	1.0	1096	0
10	enc	enc04	old68	encoding	55.55	fixation	58.559	2.5	1.0	1112	0
11	enc	enc05	old76	encoding	61.05	fixation	64.059	1.0	1.0	1228	0
12	ctl	ctl04		control	65.062	fixation	68.071	3.0	1.0	1056	0
13	enc	enc06	old40	encoding	71.063	fixation	74.072	4.0	1.0	1319	0
14	ctl	ctl05		control	78.067	fixation	81.076	0.5	1.0	954	0
15	enc	enc07	old54	encoding	81.578	fixation	84.587	2.5	1.0	851	0
16	ctl	ctl06		control	87.077	fixation	90.086	2.5	1.0	984	0
17	ctl	ctl07		control	92.577	fixation	95.586	3.5	1.0	900	0
18	enc	enc08	old08	encoding	99.08	fixation	102.089	1.0	1.0	1060	0
19	enc	enc09	old71	encoding	103.092	fixation	106.101	2.0	1.0	1104	0
20	enc	enc10	old11	encoding	108.09	fixation	111.099	0.5	1.0	1058	0
21	enc	enc11	old36	encoding	111.6	fixation	114.609	4.5	1.0	1196	0
22	enc	enc12	old39	encoding	119.106	fixation	122.115	7.0	1.0	994	0
23	enc	enc13	old52	encoding	129.102	fixation	132.111	0.5	1.0	1069	0
24	enc	enc14	old49	encoding	132.613	fixation	135.622	2.0	1.0	942	0
25	enc	enc15	old50	encoding	137.611	fixation	140.62	1.0	1.0	984	0
26	enc	enc16	old46	encoding	141.623	fixation	144.632	1.0	1.0	1108	0
27	enc	enc17	old05	encoding	145.635	fixation	148.644	3.5	1.0	976	0
28	ctl	ctl08		control	152.137	fixation	155.146	1.0	1.0	897	0
29	enc	enc18	old29	encoding	156.133	fixation	159.142	2.0	1.0	1005	0
30	enc	enc19	old14	encoding	161.131	fixation	164.14	0.5	1.0	1079	0
31	enc	enc20	old17	encoding	164.641	fixation	167.65	3.5	1.0	1321	0
32	ctl	ctl09		control	171.144	fixation	174.153	7.0	1.0	850	0
33	enc	enc21	old41	encoding	181.14	fixation	184.149	2.5	1.0	981	0
34	enc	enc22	old20	encoding	186.64	fixation	189.649	5.0	1.0	937	0
35	enc	enc23	old07	encoding	194.647	fixation	197.656	1.0	1.0	1010	0
36	enc	enc24	old23	encoding	198.642	fixation	201.651	10.0	1.0	1206	0
37	enc	enc25	old77	encoding	211.648	fixation	214.657	1.5	1.0	1040	0
38	enc	enc26	old22	encoding	216.144	fixation	219.153	0.5	1.0	984	0
39	enc	enc27	old70	encoding	219.655	fixation	222.664	2.5	1.0	785	0
40	enc	enc28	old37	encoding	225.155	fixation	228.164	3.5	1.0	1228	0
41	ctl	ctl10		control	231.657	fixation	234.666	1.0	1.0	766	0
42	ctl	ctl11		control	235.652	fixation	238.661	0.5	1.0	683	0
43	ctl	ctl12		control	239.163	fixation	242.172	1.5		0	1
44	ctl	ctl13		control	243.66	fixation	246.669	7.0	1.0	715	0
45	enc	enc29	old72	encoding	253.656	fixation	256.665	7.0	1.0	1126	0
46	enc	enc30	old73	encoding	263.652	fixation	266.661	2.0	1.0	874	0
47	ctl	ctl14		control	268.651	fixation	271.66	6.5	1.0	587	0
48	enc	enc31	old32	encoding	278.162	fixation	281.171	3.5	1.0	995	0
49	enc	enc32	old13	encoding	284.665	fixation	287.674	2.5	1.0	1052	0
50	enc	enc33	old12	encoding	290.165	fixation	293.173	4.0	1.0	1136	0
51	enc	enc34	old59	encoding	297.169	fixation	300.178	3.5	1.0	940	0
52	ctl	ctl15		control	303.671	fixation	306.68	1.0	1.0	773	0
53	enc	enc35	old03	encoding	307.667	fixation	310.676	6.5	1.0	913	0
54	ctl	ctl16		control	317.178	fixation	320.187	7.5	1.0	826	0
55	ctl	ctl17		control	327.676	fixation	330.685	2.5	1.0	639	0
56	enc	enc36	old57	encoding	333.176	fixation	336.185	1.5	1.0	643	0
57	enc	enc37	old25	encoding	337.672	fixation	340.681	1.0	1.0	1011	0
58	enc	enc38	old42	encoding	341.668	fixation	344.677	3.0	1.0	855	0
59	ctl	ctl18		control	347.669	fixation	350.678	2.5	1.0	998	0
60	enc	enc39	old26	encoding	353.169	fixation	356.177	1.0	1.0	1041	0
61	enc	enc40	old24	encoding	357.18	fixation	360.189	9.0	1.0	1398	0
62	enc	enc41	old69	encoding	369.183	fixation	372.192	1.5	1.0	715	0
63	enc	enc42	old35	encoding	373.68	fixation	376.688	8.5	1.0	937	0
64	enc	enc43	old38	encoding	385.18	fixation	388.189	8.0	1.0	989	0
65	ctl	ctl19		control	396.18	fixation	399.189	1.5	1.0	813	0
66	enc	enc44	old47	encoding	400.676	fixation	403.685	5.0	1.0	572	0
67	ctl	ctl20		control	408.684	fixation	411.693	1.0	1.0	652	0
68	ctl	ctl21		control	412.696	fixation	415.704	3.0	1.0	640	0
69	enc	enc45	old62	encoding	418.697	fixation	421.706	5.0	1.0	1079	0
70	ctl	ctl22		control	426.704	fixation	429.713	0.5	1.0	871	0
71	enc	enc46	old65	encoding	430.214	fixation	433.223	1.5	1.0	721	0
72	enc	enc47	old48	encoding	434.711	fixation	437.72	0.5	1.0	1144	0
73	enc	enc48	old34	encoding	438.221	fixation	441.23	2.0	1.0	1018	0
74	enc	enc49	old16	encoding	443.22	fixation	446.229	1.5	1.0	987	0
75	enc	enc50	old10	encoding	447.716	fixation	450.725	1.0	1.0	843	0
76	enc	enc51	old63	encoding	451.712	fixation	454.72	2.5	1.0	1062	0
77	enc	enc52	old66	encoding	457.211	fixation	460.22	5.5	1.0	787	0
78	ctl	ctl23		control	465.72	fixation	468.729	2.5	1.0	854	0
79	enc	enc53	old15	encoding	471.22	fixation	474.228	1.5	1.0	562	0
80	ctl	ctl24		control	475.716	fixation	478.725	0.5	1.0	697	0
81	enc	enc54	old74	encoding	479.227	fixation	482.236	3.0	1.0	602	0
82	enc	enc55	old31	encoding	485.228	fixation	488.237	3.5	1.0	1009	0
83	enc	enc56	old28	encoding	491.73	fixation	494.739	7.5	1.0	891	0
84	enc	enc57	old45	encoding	502.228	fixation	505.237	2.5	1.0	632	0
85	ctl	ctl25		control	507.728	fixation	510.737	0.5	1.0	676	0
86	enc	enc58	old21	encoding	511.238	fixation	514.247	1.0	1.0	718	0
87	enc	enc59	old44	encoding	515.234	fixation	518.243	4.0	1.0	874	0
