0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
62	enc	enc43	old34	encoding	379.702	fixation	382.711	3.0	1	598	0
63	enc	enc44	old66	encoding	385.703	fixation	388.712	2.0	1	541	0
64	enc	enc45	old57	encoding	390.701	fixation	393.71	5.0	1	678	0
65	enc	enc46	old54	encoding	398.708	fixation	401.717	4.5	1	471	0
66	ctl	ctl17		control	406.214	fixation	409.223	10.5	1	645	0
67	enc	enc47	old69	encoding	419.721	fixation	422.73	2.5	1	625	0
68	enc	enc48	old31	encoding	425.221	fixation	428.23	2.5	1	557	0
69	ctl	ctl18		control	430.72	fixation	433.729	6.0	1	514	0
70	ctl	ctl19		control	439.731	fixation	442.74	3.5	1	599	0
71	enc	enc49	old16	encoding	446.233	fixation	449.242	1.5	1	497	0
72	ctl	ctl20		control	450.73	fixation	453.739	2.5	1	544	0
73	ctl	ctl21		control	456.23	fixation	459.239	4.0	1	539	0
74	enc	enc50	old12	encoding	463.234	fixation	466.243	2.0	1	575	0
75	enc	enc51	old56	encoding	468.232	fixation	471.241	3.0	1	577	0
76	ctl	ctl22		control	474.234	fixation	477.243	3.0	1	431	0
77	enc	enc52	old48	encoding	480.235	fixation	483.244	4.0	1	462	0
78	enc	enc53	old26	encoding	487.239	fixation	490.248	0.5	1	449	0
79	ctl	ctl23		control	490.749	fixation	493.758	8.0	1	1035	0
80	ctl	ctl24		control	501.749	fixation	504.758	3.0	1	491	0
81	enc	enc54	old40	encoding	507.75	fixation	510.759	0.5	1	450	0
82	enc	enc55	old27	encoding	511.261	fixation	514.27	1.5	1	587	0
83	enc	enc56	old39	encoding	515.757	fixation	518.766	4.0	1	538	0
84	ctl	ctl25		control	522.762	fixation	525.771	5.0	1	485	0
85	enc	enc57	old73	encoding	530.769	fixation	533.778	7.5	1	478	0
86	ctl	ctl26		control	541.267	fixation	544.276	1.0	1	476	0
87	ctl	ctl27		control	545.279	fixation	548.288	1.5	1	616	0
88	enc	enc58	old21	encoding	549.776	fixation	552.784	0.5	1	518	0
89	enc	enc59	old70	encoding	553.286	fixation	556.295	1.5	1	632	0
90	enc	enc60	old46	encoding	557.783	fixation	560.792	2.0	1	511	0
91	ctl	ctl28		control	562.781	fixation	565.79	1.0	1	569	0
92	ctl	ctl29		control	566.793	fixation	569.802	5.0	1	517	0
93	ctl	ctl30		control	574.8	fixation	577.809	2.0	1	478	0
94	ctl	ctl31		control	579.798	fixation	582.807	5.5	1	456	0
95	enc	enc61	old37	encoding	588.307	fixation	591.316	0.5	1	490	0
96	ctl	ctl32		control	591.818	fixation	594.827	8.0	1	563	0
97	enc	enc62	old60	encoding	602.817	fixation	605.826	1.0	1	492	0
98	ctl	ctl33		control	606.829	fixation	609.838	0.5	1	464	0
99	enc	enc63	old03	encoding	610.339	fixation	613.348	3.5	1	466	0
100	enc	enc64	old11	encoding	616.842	fixation	619.851	1.5	1	522	0
101	enc	enc65	old65	encoding	621.339	fixation	624.348	2.5	1	449	0
102	enc	enc66	old68	encoding	626.839	fixation	629.848	9.5	1	421	0
103	enc	enc67	old53	encoding	639.343	fixation	642.352	0.5	1	517	0
104	ctl	ctl34		control	642.853	fixation	645.862	1.0	1	479	0
105	enc	enc68	old38	encoding	646.848	fixation	649.857	3.0	1	459	0
106	enc	enc69	old10	encoding	652.85	fixation	655.859	1.0	1	377	0
107	ctl	ctl35		control	656.862	fixation	659.871	2.0	1	493	0
108	ctl	ctl36		control	661.86	fixation	664.869	0.5	1	439	0
109	enc	enc70	old63	encoding	665.37	fixation	668.379	2.0	1	553	0
110	ctl	ctl37		control	670.368	fixation	673.377	8.5	1	491	0
111	enc	enc71	old47	encoding	681.869	fixation	684.878	1.5	1	485	0
112	enc	enc72	old07	encoding	686.366	fixation	689.375	1.0	1	540	0
113	enc	enc73	old51	encoding	690.361	fixation	693.37	1.0	1	489	0
114	enc	enc74	old23	encoding	694.357	fixation	697.366	4.0	1	485	0
115	enc	enc75	old76	encoding	701.361	fixation	704.37	9.5	1	473	0
116	ctl	ctl38		control	713.865	fixation	716.874	4.5	1	448	0
117	ctl	ctl39		control	721.371	fixation	724.38	0.5	1	494	0
118	enc	enc76	old58	encoding	724.881	fixation	727.89	4.0	1	496	0
119	enc	enc77	old29	encoding	731.885	fixation	734.894	1.0	1	468	0
120	enc	enc78	old24	encoding	735.881	fixation	738.889	11.5	1	480	0
