0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.019	fixation	3.028	7.0		0	1
2	enc	enc000		encoding	10.016	fixation	13.025	4.5	1.0	999	0
3	ctl	ctl0		control	17.521	fixation	20.53	4.5	1.0	2166	0
4	enc	enc01	old56	encoding	25.027	fixation	28.036	0.5	1.0	1756	0
5	ctl	ctl01		control	28.537	fixation	31.546	0.5	1.0	1758	0
6	enc	enc02	old06	encoding	32.048	fixation	35.057	4.5	1.0	1630	0
7	enc	enc03	old64	encoding	39.553	fixation	42.562	2.0	1.0	1597	0
8	ctl	ctl02		control	44.552	fixation	47.561	3.5	1.0	910	0
9	ctl	ctl03		control	51.054	fixation	54.063	1.5	1.0	928	0
10	enc	enc04	old68	encoding	55.551	fixation	58.56	2.5	1.0	1359	0
11	enc	enc05	old76	encoding	61.051	fixation	64.06	1.0	1.0	1826	0
12	ctl	ctl04		control	65.063	fixation	68.072	3.0	1.0	1326	0
13	enc	enc06	old51	encoding	71.064	fixation	74.073	4.0	1.0	1309	0
14	ctl	ctl05		control	78.068	fixation	81.077	0.5	1.0	929	0
15	enc	enc07	old58	encoding	81.579	fixation	84.587	2.5	1.0	1282	0
16	ctl	ctl06		control	87.078	fixation	90.087	2.5	1.0	758	0
17	ctl	ctl07		control	92.578	fixation	95.587	3.5	1.0	690	0
18	enc	enc08	old10	encoding	99.081	fixation	102.09	1.0	1.0	1307	0
19	enc	enc09	old73	encoding	103.093	fixation	106.101	2.0	1.0	1159	0
20	enc	enc10	old02	encoding	108.091	fixation	111.1	0.5	1.0	1209	0
21	enc	enc11	old28	encoding	111.601	fixation	114.61	4.5	1.0	1082	0
22	enc	enc12	old36	encoding	119.107	fixation	122.116	7.0	1.0	1160	0
23	enc	enc13	old45	encoding	129.103	fixation	132.112	0.5	1.0	1092	0
24	enc	enc14	old46	encoding	132.614	fixation	135.623	2.0	1.0	1317	0
25	enc	enc15	old44	encoding	137.612	fixation	140.621	1.0	1.0	1439	0
26	enc	enc16	old40	encoding	141.624	fixation	144.633	1.0	1.0	1290	0
27	enc	enc17	old13	encoding	145.636	fixation	148.645	3.5	1.0	958	0
28	ctl	ctl08		control	152.139	fixation	155.147	1.0	1.0	1031	0
