0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.081	fixation	3.089	1.5	1.0	1703	0
2	enc	enc00		encoding	4.577	fixation	7.586	0.5	1.0	1991	0
3	enc	enc000		encoding	8.088	fixation	11.097	0.5	1.0	1800	0
4	ctl	ctl01		control	11.598	fixation	14.607	5.5	1.0	1362	0
5	enc	enc01	old58	encoding	20.107	fixation	23.116	0.5	1.0	1884	0
6	enc	enc02	old12	encoding	23.617	fixation	26.626	1.0	1.0	2014	0
7	enc	enc03	old20	encoding	27.612	fixation	30.621	1.0	1.0	2539	0
8	enc	enc04	old73	encoding	31.608	fixation	34.617	1.5	1.0	2815	0
9	enc	enc05	old57	encoding	36.104	fixation	39.113	2.0	1.0	2103	0
10	enc	enc06	old49	encoding	41.103	fixation	44.112	3.0		0	1
11	ctl	ctl02		control	47.104	fixation	50.113	0.5	1.0	878	0
12	ctl	ctl03		control	50.614	fixation	53.623	4.0	1.0	992	0
13	enc	enc07	old37	encoding	57.618	fixation	60.627	2.5	1.0	1908	0
14	ctl	ctl04		control	63.118	fixation	66.127	1.5	1.0	824	0
15	enc	enc08	old46	encoding	67.615	fixation	70.624	2.0	1.0	1982	0
16	enc	enc09	old19	encoding	72.613	fixation	75.622	3.5	1.0	2040	0
17	ctl	ctl05		control	79.116	fixation	82.125	0.5	1.0	913	0
18	enc	enc10	old30	encoding	82.626	fixation	85.635	2.5	1.0	2451	0
19	enc	enc11	old06	encoding	88.126	fixation	91.135	0.5	1.0	1543	0
20	enc	enc12	old21	encoding	91.636	fixation	94.645	1.0	1.0	2553	0
21	enc	enc13	old72	encoding	95.632	fixation	98.641	1.5	1.0	2572	0
22	enc	enc14	old15	encoding	100.128	fixation	103.137	2.5	1.0	1876	0
23	enc	enc15	old28	encoding	105.628	fixation	108.637	3.0	1.0	2480	0
24	enc	enc16	old36	encoding	111.629	fixation	114.638	1.0	1.0	1655	0
25	enc	enc17	old16	encoding	115.624	fixation	118.633	1.5	1.0	2212	0
26	ctl	ctl06		control	120.121	fixation	123.13	1.5	1.0	2290	0
27	enc	enc18	old11	encoding	124.618	fixation	127.627	1.0	1.0	1833	0
28	enc	enc19	old48	encoding	128.63	fixation	131.639	2.5	1.0	2125	0
29	ctl	ctl07		control	134.129	fixation	137.138	2.5		0	1
30	enc	enc20	old69	encoding	139.629	fixation	142.638	0.5	1.0	1278	0
31	enc	enc21	old53	encoding	143.14	fixation	146.149	5.5	1.0	2687	0
32	enc	enc22	old76	encoding	151.648	fixation	154.657	5.5	1.0	1714	0
33	enc	enc23	old09	encoding	160.157	fixation	163.166	2.0	1.0	1709	0
34	enc	enc24	old03	encoding	165.155	fixation	168.164	1.0	1.0	1783	0
35	enc	enc25	old50	encoding	169.15	fixation	172.159	3.0	1.0	2284	0
36	enc	enc26	old59	encoding	175.152	fixation	178.16	3.5	1.0	2561	0
37	ctl	ctl08		control	181.654	fixation	184.663	0.5	1.0	915	0
38	ctl	ctl09		control	185.165	fixation	188.174	1.5	1.0	900	0
39	ctl	ctl10		control	189.661	fixation	192.67	9.5	1.0	740	0
40	ctl	ctl11		control	202.165	fixation	205.174	2.0	1.0	683	0
41	enc	enc27	old44	encoding	207.163	fixation	210.172	2.0	1.0	2205	0
42	ctl	ctl12		control	212.162	fixation	215.171	1.0	1.0	1030	0
43	enc	enc28	old17	encoding	216.174	fixation	219.183	0.5	1.0	2218	0
44	ctl	ctl13		control	219.684	fixation	222.693	0.5	1.0	828	0
45	enc	enc29	old29	encoding	223.195	fixation	226.203	2.0	1.0	2829	0
46	enc	enc30	old60	encoding	228.193	fixation	231.202	4.5	1.0	2054	0
47	enc	enc31	old05	encoding	235.698	fixation	238.707	3.5	1.0	1413	0
48	enc	enc32	old77	encoding	242.201	fixation	245.21	8.0	1.0	1950	0
49	enc	enc33	old23	encoding	253.2	fixation	256.209	9.0	1.0	2879	0
50	enc	enc34	old18	encoding	265.203	fixation	268.212	0.5	1.0	2571	0
51	ctl	ctl14		control	268.713	fixation	271.722	2.5	1.0	997	0
52	enc	enc35	old75	encoding	274.213	fixation	277.222	8.5	1.0	2617	0
53	enc	enc36	old08	encoding	285.714	fixation	288.723	0.5	1.0	1547	0
54	enc	enc37	old01	encoding	289.224	fixation	292.233	5.5		0	1
55	enc	enc38	old47	encoding	297.733	fixation	300.742	3.0	1.0	1568	0
56	ctl	ctl15		control	303.734	fixation	306.743	4.0	1.0	1367	0
57	ctl	ctl16		control	310.738	fixation	313.747	6.5	1.0	698	0
58	enc	enc39	old65	encoding	320.25	fixation	323.259	0.5	1.0	1530	0
59	enc	enc40	old62	encoding	323.76	fixation	326.769	11.5		0	1
60	enc	enc41	old66	encoding	338.27	fixation	341.279	9.5	1.0	2053	0
61	ctl	ctl17		control	350.774	fixation	353.783	1.0	1.0	877	0
62	enc	enc42	old63	encoding	354.769	fixation	357.778	5.5	1.0	1842	0
63	enc	enc43	old14	encoding	363.278	fixation	366.287	1.5	1.0	2316	0
64	enc	enc44	old35	encoding	367.775	fixation	370.784	1.0	1.0	2011	0
65	ctl	ctl18		control	371.787	fixation	374.796	2.0	1.0	1239	0
66	enc	enc45	old26	encoding	376.785	fixation	379.794	3.5	1.0	2377	0
67	enc	enc46	old27	encoding	383.288	fixation	386.297	1.5	1.0	2146	0
68	ctl	ctl19		control	387.784	fixation	390.793	0.5	1.0	986	0
69	ctl	ctl20		control	391.295	fixation	394.304	2.5	1.0	818	0
70	ctl	ctl21		control	396.794	fixation	399.803	0.5	1.0	743	0
71	ctl	ctl22		control	400.305	fixation	403.314	2.5	1.0	784	0
72	ctl	ctl23		control	405.805	fixation	408.814	2.0	1.0	916	0
73	ctl	ctl24		control	410.803	fixation	413.812	11.0	1.0	998	0
74	enc	enc47	old34	encoding	424.811	fixation	427.82	1.0	1.0	2909	0
