0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.079	fixation	3.079	1.5		0	1
2	enc	enc00		encoding	4.579	fixation	7.578	0.5		0	1
3	enc	enc000		encoding	8.078	fixation	11.078	0.5		0	1
4	ctl	ctl01		control	11.578	fixation	14.578	5.5		0	1
5	enc	enc01	old63	encoding	20.077	fixation	23.077	0.5		0	1
6	enc	enc02	old05	encoding	23.577	fixation	26.577	1.0		0	1
7	enc	enc03	old17	encoding	27.577	fixation	30.576	1.0		0	1
8	enc	enc04	old73	encoding	31.576	fixation	34.576	1.5		0	1
9	enc	enc05	old55	encoding	36.076	fixation	39.076	2.0		0	1
10	enc	enc06	old51	encoding	41.076	fixation	44.075	3.0		0	1
11	ctl	ctl02		control	47.075	fixation	50.075	0.5		0	1
12	ctl	ctl03		control	50.575	fixation	53.575	4.0		0	1
13	enc	enc07	old33	encoding	57.574	fixation	60.574	2.5		0	1
14	ctl	ctl04		control	63.074	fixation	66.074	1.5		0	1
15	enc	enc08	old42	encoding	67.573	fixation	70.573	2.0		0	1
16	enc	enc09	old22	encoding	72.573	fixation	75.573	3.5		0	1
17	ctl	ctl05		control	79.072	fixation	82.072	0.5		0	1
18	enc	enc10	old32	encoding	82.572	fixation	85.572	2.5		0	1
19	enc	enc11	old08	encoding	88.072	fixation	91.071	0.5		0	1
20	enc	enc12	old20	encoding	91.571	fixation	94.571	1.0		0	1
21	enc	enc13	old74	encoding	95.571	fixation	98.571	1.5		0	1
22	enc	enc14	old16	encoding	100.071	fixation	103.07	2.5		0	1
23	enc	enc15	old29	encoding	105.57	fixation	108.57	3.0		0	1
24	enc	enc16	old35	encoding	111.57	fixation	114.57	1.0		0	1
25	enc	enc17	old26	encoding	115.569	fixation	118.569	1.5		0	1
26	ctl	ctl06		control	120.069	fixation	123.069	1.5		0	1
27	enc	enc18	old13	encoding	124.569	fixation	127.568	1.0		0	1
28	enc	enc19	old41	encoding	128.568	fixation	131.568	2.5		0	1
29	ctl	ctl07		control	134.068	fixation	137.068	2.5		0	1
30	enc	enc20	old72	encoding	139.567	fixation	142.567	0.5		0	1
31	enc	enc21	old62	encoding	143.067	fixation	146.067	5.5		0	1
32	enc	enc22	old67	encoding	151.566	fixation	154.566	5.5		0	1
33	enc	enc23	old12	encoding	160.066	fixation	163.066	2.0		0	1
34	enc	enc24	old04	encoding	165.065	fixation	168.065	1.0		0	1
35	enc	enc25	old44	encoding	169.065	fixation	172.065	3.0		0	1
36	enc	enc26	old53	encoding	175.065	fixation	178.064	3.5		0	1
37	ctl	ctl08		control	181.564	fixation	184.564	0.5		0	1
38	ctl	ctl09		control	185.064	fixation	188.064	1.5		0	1
39	ctl	ctl10		control	189.563	fixation	192.563	9.5		0	1
40	ctl	ctl11		control	202.062	fixation	205.062	2.0		0	1
41	enc	enc27	old46	encoding	207.062	fixation	210.062	2.0		0	1
42	ctl	ctl12		control	212.062	fixation	215.061	1.0		0	1
43	enc	enc28	old21	encoding	216.061	fixation	219.061	0.5		0	1
44	ctl	ctl13		control	219.561	fixation	222.561	0.5		0	1
45	enc	enc29	old28	encoding	223.061	fixation	226.06	2.0		0	1
46	enc	enc30	old61	encoding	228.06	fixation	231.06	4.5		0	1
47	enc	enc31	old11	encoding	235.56	fixation	238.559	3.5		0	1
48	enc	enc32	old76	encoding	242.059	fixation	245.059	8.0		0	1
49	enc	enc33	old24	encoding	253.058	fixation	256.058	9.0		0	1
50	enc	enc34	old25	encoding	265.057	fixation	268.057	0.5		0	1
51	ctl	ctl14		control	268.557	fixation	271.557	2.5		0	1
52	enc	enc35	old78	encoding	274.056	fixation	277.056	8.5		0	1
