0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
66	enc	enc44	old40	encoding	400.695	fixation	403.704	5.0	1.0	2815	0
67	ctl	ctl20		control	408.702	fixation	411.711	1.0	1.0	1088	0
68	ctl	ctl21		control	412.698	fixation	415.707	3.0	1.0	795	0
69	enc	enc45	old59	encoding	418.699	fixation	421.708	5.0	1.0	1962	0
70	ctl	ctl22		control	426.706	fixation	429.715	0.5	1.0	763	0
71	enc	enc46	old56	encoding	430.217	fixation	433.226	1.5	1.0	2196	0
72	enc	enc47	old45	encoding	434.713	fixation	437.722	0.5	1.0	1420	0
73	enc	enc48	old33	encoding	438.224	fixation	441.233	2.0	1.0	2149	0
74	enc	enc49	old17	encoding	443.222	fixation	446.231	1.5	1.0	2263	0
75	enc	enc50	old02	encoding	447.719	fixation	450.728	1.0	1.0	1846	0
76	enc	enc51	old57	encoding	451.731	fixation	454.74	2.5	1.0	1561	0
77	enc	enc52	old73	encoding	457.231	fixation	460.24	5.5	1.0	1765	0
78	ctl	ctl23		control	465.739	fixation	468.748	2.5	1.0	769	0
79	enc	enc53	old26	encoding	471.239	fixation	474.248	1.5	1.0	1805	0
80	ctl	ctl24		control	475.736	fixation	478.745	0.5	1.0	988	0
81	enc	enc54	old68	encoding	479.247	fixation	482.256	3.0	1.0	2261	0
82	enc	enc55	old35	encoding	485.248	fixation	488.257	3.5	1.0	2492	0
83	enc	enc56	old32	encoding	491.751	fixation	494.76	7.5	1.0	2588	0
84	enc	enc57	old47	encoding	502.249	fixation	505.258	2.5	1.0	2090	0
85	ctl	ctl25		control	507.748	fixation	510.757	0.5		0	1
86	enc	enc58	old24	encoding	511.259	fixation	514.268	1.0	1.0	2888	0
87	enc	enc59	old52	encoding	515.271	fixation	518.28	4.0	1.0	2780	0
88	enc	enc60	old69	encoding	522.275	fixation	525.284	11.5	1.0	2488	0
89	ctl	ctl26		control	536.785	fixation	539.794	0.5	1.0	1049	0
90	ctl	ctl27		control	540.296	fixation	543.305	4.0	1.0	898	0
91	ctl	ctl28		control	547.3	fixation	550.309	0.5	1.0	774	0
92	enc	enc61	old31	encoding	550.81	fixation	553.819	2.5	1.0	2512	0
93	enc	enc62	old58	encoding	556.31	fixation	559.319	3.0	1.0	1772	0
94	ctl	ctl29		control	562.311	fixation	565.32	1.0	1.0	2091	0
95	enc	enc63	old10	encoding	566.307	fixation	569.316	2.0	1.0	2399	0
96	enc	enc64	old13	encoding	571.305	fixation	574.314	0.5	1.0	2944	0
97	ctl	ctl30		control	574.815	fixation	577.824	7.0	1.0	1378	0
98	enc	enc65	old63	encoding	584.812	fixation	587.821	0.5	1.0	2453	0
99	enc	enc66	old49	encoding	588.322	fixation	591.331	0.5	1.0	2239	0
100	ctl	ctl31		control	591.833	fixation	594.842	0.5		0	1
101	ctl	ctl32		control	595.343	fixation	598.352	1.5	1.0	690	0
102	enc	enc67	old62	encoding	599.84	fixation	602.849	3.0	1.0	1913	0
103	enc	enc68	old38	encoding	605.841	fixation	608.85	1.5	1.0	1368	0
104	ctl	ctl33		control	610.338	fixation	613.347	4.5	1.0	1894	0
105	ctl	ctl34		control	617.844	fixation	620.853	0.5	1.0	804	0
106	enc	enc69	old11	encoding	621.354	fixation	624.363	8.0	1.0	1950	0
107	enc	enc70	old65	encoding	632.354	fixation	635.363	1.0	1.0	1814	0
108	ctl	ctl35		control	636.366	fixation	639.375	4.5	1.0	786	0
109	ctl	ctl36		control	643.872	fixation	646.881	2.0	1.0	680	0
110	enc	enc71	old71	encoding	648.87	fixation	651.879	1.0	1.0	2234	0
111	enc	enc72	old06	encoding	652.882	fixation	655.891	2.0	1.0	2133	0
112	ctl	ctl37		control	657.88	fixation	660.889	2.0	1.0	1399	0
113	ctl	ctl38		control	662.879	fixation	665.888	10.0	1.0	728	0
114	enc	enc73	old74	encoding	675.884	fixation	678.893	3.5	1.0	1819	0
115	enc	enc74	old21	encoding	682.387	fixation	685.396	9.0	1.0	2684	0
116	ctl	ctl39		control	694.389	fixation	697.398	0.5	1.0	769	0
117	enc	enc75	old51	encoding	697.9	fixation	700.909	7.0	1.0	1538	0
118	enc	enc76	old54	encoding	707.896	fixation	710.905	12.5	1.0	2246	0
119	enc	enc77	old29	encoding	723.393	fixation	726.402	2.5	1.0	2437	0
120	enc	enc78	old22	encoding	728.892	fixation	731.901	18.5	1.0	1993	0
