0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.022	fixation	3.031	7.0	2.0	1202	0
2	enc	enc000		encoding	10.018	fixation	13.027	4.5	2.0	1062	0
3	ctl	ctl0		control	17.524	fixation	20.533	4.5	2.0	1012	0
4	enc	enc01	old63	encoding	25.03	fixation	28.039	0.5	2.0	1290	0
5	ctl	ctl01		control	28.54	fixation	31.549	0.5	2.0	1723	0
6	enc	enc02	old12	encoding	32.051	fixation	35.06	4.5	2.0	1156	0
7	enc	enc03	old58	encoding	39.557	fixation	42.566	2.0	2.0	1298	0
8	ctl	ctl02		control	44.555	fixation	47.564	3.5	2.0	900	0
9	ctl	ctl03		control	51.058	fixation	54.067	1.5	2.0	869	0
10	enc	enc04	old78	encoding	55.554	fixation	58.563	2.5	2.0	1061	0
11	enc	enc05	old71	encoding	61.054	fixation	64.063	1.0	2.0	1009	0
12	ctl	ctl04		control	65.05	fixation	68.059	3.0	2.0	1077	0
13	enc	enc06	old45	encoding	71.051	fixation	74.06	4.0	2.0	1315	0
14	ctl	ctl05		control	78.055	fixation	81.064	0.5	2.0	839	0
15	enc	enc07	old64	encoding	81.566	fixation	84.575	2.5	2.0	1128	0
16	ctl	ctl06		control	87.065	fixation	90.074	2.5	2.0	869	0
17	ctl	ctl07		control	92.565	fixation	95.574	3.5	2.0	633	0
18	enc	enc08	old03	encoding	99.068	fixation	102.077	1.0	2.0	1210	0
19	enc	enc09	old69	encoding	103.08	fixation	106.089	2.0	2.0	910	0
20	enc	enc10	old11	encoding	108.078	fixation	111.087	0.5	2.0	1184	0
21	enc	enc11	old38	encoding	111.589	fixation	114.598	4.5	2.0	1296	0
22	enc	enc12	old27	encoding	119.094	fixation	122.103	7.0	2.0	1223	0
23	enc	enc13	old43	encoding	129.091	fixation	132.1	0.5	2.0	1250	0
24	enc	enc14	old40	encoding	132.601	fixation	135.61	2.0	2.0	1132	0
25	enc	enc15	old46	encoding	137.6	fixation	140.609	1.0	2.0	1245	0
26	enc	enc16	old48	encoding	141.612	fixation	144.621	1.0	2.0	1353	0
27	enc	enc17	old04	encoding	145.624	fixation	148.633	3.5	2.0	1117	0
28	ctl	ctl08		control	152.126	fixation	155.135	1.0	2.0	902	0
29	enc	enc18	old36	encoding	156.122	fixation	159.131	2.0	2.0	1370	0
30	enc	enc19	old20	encoding	161.12	fixation	164.129	0.5	2.0	1292	0
31	enc	enc20	old15	encoding	164.63	fixation	167.639	3.5	2.0	1182	0
32	ctl	ctl09		control	171.133	fixation	174.142	7.0	2.0	911	0
33	enc	enc21	old51	encoding	181.13	fixation	184.139	2.5	2.0	1018	0
34	enc	enc22	old26	encoding	186.629	fixation	189.638	5.0	2.0	1351	0
35	enc	enc23	old08	encoding	194.637	fixation	197.646	1.0	2.0	1398	0
36	enc	enc24	old24	encoding	198.649	fixation	201.658	10.0	2.0	1322	0
37	enc	enc25	old73	encoding	211.654	fixation	214.663	1.5	2.0	1365	0
38	enc	enc26	old18	encoding	216.151	fixation	219.16	0.5	2.0	1620	0
39	enc	enc27	old70	encoding	219.662	fixation	222.671	2.5	2.0	1149	0
40	enc	enc28	old35	encoding	225.161	fixation	228.17	3.5	2.0	1506	0
41	ctl	ctl10		control	231.664	fixation	234.673	1.0	2.0	1098	0
42	ctl	ctl11		control	235.676	fixation	238.685	0.5	2.0	686	0
43	ctl	ctl12		control	239.187	fixation	242.196	1.5	2.0	647	0
44	ctl	ctl13		control	243.683	fixation	246.692	7.0	2.0	863	0
45	enc	enc29	old66	encoding	253.68	fixation	256.689	7.0		0	1
46	enc	enc30	old74	encoding	263.676	fixation	266.685	2.0	2.0	1382	0
47	ctl	ctl14		control	268.675	fixation	271.684	6.5	2.0	774	0
48	enc	enc31	old31	encoding	278.186	fixation	281.195	3.5	2.0	1479	0
49	enc	enc32	old13	encoding	284.689	fixation	287.698	2.5	2.0	1080	0
50	enc	enc33	old01	encoding	290.189	fixation	293.198	4.0	2.0	1196	0
51	enc	enc34	old61	encoding	297.193	fixation	300.202	3.5	2.0	1272	0
52	ctl	ctl15		control	303.696	fixation	306.705	1.0	2.0	849	0
53	enc	enc35	old02	encoding	307.708	fixation	310.717	6.5	2.0	1260	0
54	ctl	ctl16		control	317.22	fixation	320.229	7.5	2.0	772	0
55	ctl	ctl17		control	327.718	fixation	330.727	2.5	2.0	778	0
56	enc	enc36	old59	encoding	333.218	fixation	336.227	1.5	2.0	1222	0
57	enc	enc37	old22	encoding	337.714	fixation	340.723	1.0	2.0	1030	0
58	enc	enc38	old44	encoding	341.71	fixation	344.719	3.0	2.0	1154	0
59	ctl	ctl18		control	347.711	fixation	350.72	2.5	2.0	809	0
60	enc	enc39	old16	encoding	353.211	fixation	356.22	1.0	2.0	924	0
61	enc	enc40	old19	encoding	357.223	fixation	360.232	9.0	2.0	1096	0
62	enc	enc41	old77	encoding	369.225	fixation	372.234	1.5	2.0	1206	0
63	enc	enc42	old34	encoding	373.722	fixation	376.731	8.5	2.0	1221	0
64	enc	enc43	old28	encoding	385.223	fixation	388.232	8.0	2.0	1328	0
65	ctl	ctl19		control	396.222	fixation	399.231	1.5	2.0	728	0
66	enc	enc44	old52	encoding	400.719	fixation	403.728	5.0	2.0	1215	0
67	ctl	ctl20		control	408.726	fixation	411.735	1.0	2.0	800	0
68	ctl	ctl21		control	412.722	fixation	415.731	3.0	2.0	708	0
69	enc	enc45	old55	encoding	418.723	fixation	421.732	5.0	2.0	1083	0
70	ctl	ctl22		control	426.73	fixation	429.739	0.5	2.0	732	0
71	enc	enc46	old54	encoding	430.241	fixation	433.25	1.5	2.0	964	0
72	enc	enc47	old42	encoding	434.738	fixation	437.747	0.5	2.0	715	0
73	enc	enc48	old29	encoding	438.248	fixation	441.257	2.0	2.0	1597	0
74	enc	enc49	old17	encoding	443.246	fixation	446.255	1.5	2.0	1375	0
75	enc	enc50	old10	encoding	447.743	fixation	450.752	1.0	2.0	1206	0
76	enc	enc51	old65	encoding	451.755	fixation	454.764	2.5	2.0	1130	0
77	enc	enc52	old75	encoding	457.255	fixation	460.264	5.5	2.0	1646	0
78	ctl	ctl23		control	465.764	fixation	468.773	2.5	2.0	801	0
79	enc	enc53	old25	encoding	471.263	fixation	474.272	1.5	2.0	1277	0
80	ctl	ctl24		control	475.76	fixation	478.769	0.5	2.0	836	0
81	enc	enc54	old72	encoding	479.271	fixation	482.28	3.0	2.0	1093	0
82	enc	enc55	old32	encoding	485.272	fixation	488.281	3.5	2.0	1092	0
83	enc	enc56	old30	encoding	491.775	fixation	494.784	7.5	2.0	1133	0
84	enc	enc57	old50	encoding	502.273	fixation	505.282	2.5	2.0	859	0
85	ctl	ctl25		control	507.772	fixation	510.781	0.5	2.0	751	0
86	enc	enc58	old14	encoding	511.283	fixation	514.292	1.0	2.0	1032	0
87	enc	enc59	old47	encoding	515.295	fixation	518.304	4.0	2.0	1164	0
88	enc	enc60	old67	encoding	522.299	fixation	525.308	11.5	2.0	1160	0
89	ctl	ctl26		control	536.809	fixation	539.818	0.5	2.0	826	0
90	ctl	ctl27		control	540.32	fixation	543.329	4.0	2.0	747	0
91	ctl	ctl28		control	547.324	fixation	550.333	0.5	2.0	486	0
92	enc	enc61	old37	encoding	550.834	fixation	553.843	2.5	2.0	1168	0
93	enc	enc62	old53	encoding	556.334	fixation	559.343	3.0	2.0	988	0
94	ctl	ctl29		control	562.335	fixation	565.344	1.0	2.0	771	0
95	enc	enc63	old06	encoding	566.331	fixation	569.34	2.0	2.0	943	0
96	enc	enc64	old09	encoding	571.329	fixation	574.338	0.5	2.0	1313	0
97	ctl	ctl30		control	574.84	fixation	577.848	7.0	2.0	690	0
98	enc	enc65	old56	encoding	584.836	fixation	587.845	0.5	2.0	1478	0
99	enc	enc66	old41	encoding	588.347	fixation	591.356	0.5	2.0	1286	0
100	ctl	ctl31		control	591.857	fixation	594.866	0.5	2.0	904	0
101	ctl	ctl32		control	595.368	fixation	598.376	1.5	2.0	665	0
102	enc	enc67	old60	encoding	599.864	fixation	602.873	3.0	2.0	1169	0
103	enc	enc68	old33	encoding	605.866	fixation	608.875	1.5	2.0	1215	0
104	ctl	ctl33		control	610.362	fixation	613.371	4.5	2.0	903	0
105	ctl	ctl34		control	617.868	fixation	620.877	0.5	2.0	781	0
106	enc	enc69	old07	encoding	621.379	fixation	624.388	8.0	2.0	966	0
107	enc	enc70	old62	encoding	632.378	fixation	635.387	1.0	2.0	1414	0
108	ctl	ctl35		control	636.373	fixation	639.382	4.5	2.0	931	0
109	ctl	ctl36		control	643.879	fixation	646.888	2.0	2.0	753	0
110	enc	enc71	old68	encoding	648.877	fixation	651.886	1.0	2.0	947	0
111	enc	enc72	old05	encoding	652.873	fixation	655.882	2.0	2.0	1087	0
112	ctl	ctl37		control	657.871	fixation	660.88	2.0	2.0	729	0
113	ctl	ctl38		control	662.869	fixation	665.878	10.0	2.0	739	0
114	enc	enc73	old76	encoding	675.875	fixation	678.884	3.5	2.0	1172	0
115	enc	enc74	old23	encoding	682.377	fixation	685.386	9.0	2.0	1662	0
116	ctl	ctl39		control	694.38	fixation	697.389	0.5	2.0	763	0
117	enc	enc75	old49	encoding	697.891	fixation	700.9	7.0	2.0	1092	0
118	enc	enc76	old57	encoding	707.887	fixation	710.896	12.5	2.0	1183	0
119	enc	enc77	old39	encoding	723.383	fixation	726.392	2.5	2.0	1423	0
120	enc	enc78	old21	encoding	728.883	fixation	731.892	18.5	2.0	1579	0
