0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.01	fixation	3.019	4.5	1.0	1454	0
2	enc	enc000		encoding	7.515	fixation	10.524	0.5	1.0	1036	0
3	ctl	ctl0		control	11.026	fixation	14.035	0.5	1.0	1317	0
4	enc	enc01	old54	encoding	14.536	fixation	17.545	6.5	1.0	1175	0
5	enc	enc02	old03	encoding	24.031	fixation	27.04	2.0	1.0	1448	0
6	enc	enc03	old26	encoding	29.03	fixation	32.039	1.5	1.0	1041	0
7	enc	enc04	old66	encoding	33.527	fixation	36.536	1.0	1.0	1192	0
8	enc	enc05	old59	encoding	37.539	fixation	40.548	8.5	1.0	1036	0
9	enc	enc06	old48	encoding	49.04	fixation	52.049	2.0	1.0	990	0
10	enc	enc07	old31	encoding	54.038	fixation	57.047	2.5	1.0	1056	0
11	ctl	ctl01		control	59.538	fixation	62.547	1.5	1.0	980	0
12	ctl	ctl02		control	64.034	fixation	67.043	1.5	1.0	1220	0
13	enc	enc08	old49	encoding	68.531	fixation	71.54	0.5	1.0	1115	0
14	ctl	ctl03		control	72.042	fixation	75.051	0.5	1.0	764	0
15	enc	enc09	old15	encoding	75.552	fixation	78.561	2.0	1.0	934	0
16	enc	enc10	old27	encoding	80.55	fixation	83.559	1.5	1.0	1080	0
17	ctl	ctl04		control	85.047	fixation	88.056	2.0	1.0	950	0
18	enc	enc11	old13	encoding	90.045	fixation	93.054	7.5	1.0	880	0
19	enc	enc12	old17	encoding	100.543	fixation	103.552	5.0	1.0	1678	0
20	enc	enc13	old69	encoding	108.551	fixation	111.56	1.5		0	1
21	enc	enc14	old18	encoding	113.047	fixation	116.056	3.0	1.0	1550	0
22	enc	enc15	old28	encoding	119.049	fixation	122.058	1.0	1.0	1444	0
23	enc	enc16	old29	encoding	123.061	fixation	126.07	1.5	1.0	1295	0
24	enc	enc17	old23	encoding	127.558	fixation	130.567	8.5	1.0	1350	0
25	enc	enc18	old09	encoding	139.059	fixation	142.068	2.0	1.0	1393	0
26	ctl	ctl05		control	144.057	fixation	147.066	1.0	1.0	971	0
27	ctl	ctl06		control	148.069	fixation	151.078	1.5	1.0	751	0
28	enc	enc19	old50	encoding	152.566	fixation	155.575	6.5	1.0	878	0
29	enc	enc20	old71	encoding	162.077	fixation	165.086	1.5	1.0	1038	0
30	enc	enc21	old64	encoding	166.574	fixation	169.583	6.5	1.0	1085	0
31	ctl	ctl07		control	176.086	fixation	179.095	3.5	1.0	629	0
