0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.04	fixation	3.039	2.0		0	1
2	enc	enc00		encoding	5.039	fixation	8.039	3.0		0	1
3	enc	enc000		encoding	11.038	fixation	14.038	2.0		0	1
4	ctl	ctl01		control	16.038	fixation	19.038	1.0		0	1
5	enc	enc01	old60	encoding	20.038	fixation	23.037	8.0		0	1
6	enc	enc02	old08	encoding	31.037	fixation	34.036	7.5		0	1
7	enc	enc03	old62	encoding	41.535	fixation	44.535	0.5		0	1
8	enc	enc04	old47	encoding	45.035	fixation	48.035	6.0		0	1
9	enc	enc05	old41	encoding	54.034	fixation	57.034	2.0		0	1
10	enc	enc06	old69	encoding	59.034	fixation	62.033	2.0		0	1
11	ctl	ctl02		control	64.033	fixation	67.033	4.0		0	1
12	ctl	ctl03		control	71.033	fixation	74.032	2.5		0	1
13	ctl	ctl04		control	76.532	fixation	79.532	1.5		0	1
14	ctl	ctl05		control	81.032	fixation	84.031	5.0		0	1
15	enc	enc07	old58	encoding	89.031	fixation	92.031	1.0		0	1
16	enc	enc08	old05	encoding	93.03	fixation	96.03	3.0		0	1
17	ctl	ctl06		control	99.03	fixation	102.03	3.0		0	1
18	enc	enc09	old45	encoding	105.029	fixation	108.029	2.5		0	1
19	enc	enc10	old12	encoding	110.529	fixation	113.528	6.5		0	1
20	enc	enc11	old34	encoding	120.028	fixation	123.028	2.5		0	1
21	enc	enc12	old32	encoding	125.527	fixation	128.527	2.0		0	1
22	enc	enc13	old77	encoding	130.527	fixation	133.527	4.5		0	1
23	enc	enc14	old76	encoding	138.026	fixation	141.026	4.5		0	1
24	enc	enc15	old71	encoding	145.525	fixation	148.525	2.5		0	1
25	enc	enc16	old78	encoding	151.025	fixation	154.025	1.0		0	1
26	enc	enc17	old09	encoding	155.024	fixation	158.024	1.5		0	1
27	ctl	ctl07		control	159.524	fixation	162.524	4.0		0	1
28	ctl	ctl08		control	166.523	fixation	169.523	3.0		0	1
29	enc	enc18	old30	encoding	172.523	fixation	175.522	1.0		0	1
30	enc	enc19	old14	encoding	176.522	fixation	179.522	1.0		0	1
31	enc	enc20	old25	encoding	180.522	fixation	183.522	0.5		0	1
32	enc	enc21	old66	encoding	184.022	fixation	187.021	3.5		0	1
33	enc	enc22	old26	encoding	190.521	fixation	193.521	4.5		0	1
34	ctl	ctl09		control	198.02	fixation	201.02	9.5		0	1
35	enc	enc23	old01	encoding	210.519	fixation	213.519	3.5		0	1
36	ctl	ctl10		control	217.018	fixation	220.018	4.0		0	1
37	enc	enc24	old22	encoding	224.018	fixation	227.017	4.0		0	1
38	enc	enc25	old51	encoding	231.017	fixation	234.017	1.0		0	1
39	enc	enc26	old20	encoding	235.017	fixation	238.016	6.0		0	1
40	enc	enc27	old48	encoding	244.016	fixation	247.016	6.5		0	1
41	enc	enc28	old28	encoding	253.515	fixation	256.515	2.0		0	1
42	enc	enc29	old44	encoding	258.514	fixation	261.514	1.5		0	1
43	enc	enc30	old40	encoding	263.014	fixation	266.014	2.5		0	1
44	enc	enc31	old39	encoding	268.513	fixation	271.513	4.5		0	1
45	enc	enc32	old04	encoding	276.013	fixation	279.012	0.5		0	1
46	ctl	ctl11		control	279.512	fixation	282.512	1.0		0	1
47	enc	enc33	old06	encoding	283.512	fixation	286.512	1.5		0	1
48	enc	enc34	old65	encoding	288.012	fixation	291.011	2.0		0	1
49	ctl	ctl12		control	293.011	fixation	296.011	4.0		0	1
50	enc	enc35	old03	encoding	300.01	fixation	303.01	2.0		0	1
51	enc	enc36	old63	encoding	305.01	fixation	308.01	2.5		0	1
52	enc	enc37	old18	encoding	310.509	fixation	313.509	2.0		0	1
53	enc	enc38	old75	encoding	315.509	fixation	318.509	14.5		0	1
54	enc	enc39	old15	encoding	333.007	fixation	336.007	4.0		0	1
55	ctl	ctl13		control	340.006	fixation	343.006	1.5		0	1
56	enc	enc40	old23	encoding	344.506	fixation	347.506	1.0		0	1
57	ctl	ctl14		control	348.506	fixation	351.505	3.0		0	1
58	ctl	ctl15		control	354.505	fixation	357.505	5.5		0	1
59	ctl	ctl16		control	363.004	fixation	366.004	2.0		0	1
60	enc	enc41	old49	encoding	368.004	fixation	371.003	2.5		0	1
61	enc	enc42	old33	encoding	373.503	fixation	376.503	3.0		0	1
62	enc	enc43	old31	encoding	379.503	fixation	382.502	3.0		0	1
63	enc	enc44	old74	encoding	385.502	fixation	388.502	2.0		0	1
64	enc	enc45	old56	encoding	390.502	fixation	393.501	5.0		0	1
65	enc	enc46	old59	encoding	398.501	fixation	401.501	4.5		0	1
66	ctl	ctl17		control	406.0	fixation	409.0	10.5		0	1
67	enc	enc47	old72	encoding	419.499	fixation	422.498	2.5		0	1
68	enc	enc48	old38	encoding	424.998	fixation	427.998	2.5		0	1
69	ctl	ctl18		control	430.498	fixation	433.497	6.0		0	1
70	ctl	ctl19		control	439.497	fixation	442.497	3.5		0	1
71	enc	enc49	old21	encoding	445.996	fixation	448.996	1.5		0	1
72	ctl	ctl20		control	450.496	fixation	453.495	2.5		0	1
73	ctl	ctl21		control	455.995	fixation	458.995	4.0		0	1
74	enc	enc50	old10	encoding	462.995	fixation	465.994	2.0		0	1
75	enc	enc51	old61	encoding	467.994	fixation	470.994	3.0		0	1
76	ctl	ctl22		control	473.993	fixation	476.993	3.0		0	1
