0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
32	enc	enc22	old69	encoding	182.593	fixation	185.602	8.0	1.0	529	0
33	enc	enc23	old12	encoding	193.593	fixation	196.602	13.0	1.0	513	0
34	ctl	ctl08		control	209.59	fixation	212.599	1.0	1.0	492	0
35	enc	enc24	old01	encoding	213.586	fixation	216.594	2.5	1.0	615	0
36	enc	enc25	old42	encoding	219.085	fixation	222.094	1.5	1.0	420	0
37	enc	enc26	old63	encoding	223.582	fixation	226.591	3.5	1.0	1003	0
38	enc	enc27	old45	encoding	230.085	fixation	233.094	2.0	1.0	708	0
39	enc	enc28	old24	encoding	235.083	fixation	238.092	3.0	1.0	1094	0
40	enc	enc29	old33	encoding	241.084	fixation	244.093	7.0	1.0	477	0
41	enc	enc30	old54	encoding	251.081	fixation	254.09	1.0	1.0	687	0
42	ctl	ctl09		control	255.093	fixation	258.102	0.5	1.0	667	0
43	ctl	ctl10		control	258.603	fixation	261.612	1.0	1.0	613	0
44	enc	enc31	old03	encoding	262.598	fixation	265.607	0.5	1.0	490	0
45	enc	enc32	old74	encoding	266.109	fixation	269.118	7.0	1.0	643	0
46	enc	enc33	old23	encoding	276.105	fixation	279.114	4.0	1.0	487	0
47	enc	enc34	old26	encoding	283.11	fixation	286.118	2.0	1.0	521	0
48	ctl	ctl11		control	288.108	fixation	291.117	2.5	1.0	715	0
49	enc	enc35	old72	encoding	293.607	fixation	296.616	4.5	1.0	560	0
50	enc	enc36	old09	encoding	301.113	fixation	304.122	0.5	1.0	470	0
51	ctl	ctl12		control	304.624	fixation	307.633	3.0	1.0	911	0
52	enc	enc37	old13	encoding	310.625	fixation	313.634	2.0	1.0	661	0
53	ctl	ctl13		control	315.623	fixation	318.632	0.5	1.0	671	0
54	ctl	ctl14		control	319.134	fixation	322.143	1.0	1.0	680	0
55	ctl	ctl15		control	323.146	fixation	326.155	2.5	1.0	572	0
56	ctl	ctl16		control	328.645	fixation	331.654	6.5	1.0	641	0
57	enc	enc38	old47	encoding	338.157	fixation	341.166	9.5	1.0	569	0
58	enc	enc39	old61	encoding	350.661	fixation	353.67	3.0	1.0	848	0
59	enc	enc40	old53	encoding	356.662	fixation	359.671	3.0	1.0	551	0
60	enc	enc41	old66	encoding	362.663	fixation	365.672	1.0	1.0	574	0
61	enc	enc42	old58	encoding	366.659	fixation	369.668	2.0	1.0	1114	0
62	enc	enc43	old17	encoding	371.657	fixation	374.666	1.0	1.0	812	0
63	enc	enc44	old30	encoding	375.669	fixation	378.678	0.5	1.0	863	0
64	enc	enc45	old14	encoding	379.179	fixation	382.188	2.5	1.0	713	0
65	enc	enc46	old31	encoding	384.679	fixation	387.688	8.5	1.0	509	0
66	enc	enc47	old28	encoding	396.18	fixation	399.189	5.5	1.0	800	0
67	enc	enc48	old07	encoding	404.689	fixation	407.698	2.0	1.0	490	0
68	enc	enc49	old48	encoding	409.687	fixation	412.696	6.0	1.0	732	0
69	enc	enc50	old51	encoding	418.697	fixation	421.706	6.0	1.0	706	0
70	enc	enc51	old04	encoding	427.707	fixation	430.716	1.5	1.0	1024	0
71	ctl	ctl17		control	432.204	fixation	435.213	2.0	1.0	783	0
72	enc	enc52	old52	encoding	437.202	fixation	440.211	1.5	1.0	992	0
73	ctl	ctl18		control	441.699	fixation	444.708	4.0	1.0	1415	0
74	ctl	ctl19		control	448.703	fixation	451.712	0.5	1.0	635	0
75	ctl	ctl20		control	452.214	fixation	455.223	6.0	1.0	636	0
76	enc	enc53	old57	encoding	461.224	fixation	464.233	0.5	1.0	554	0
77	enc	enc54	old50	encoding	464.735	fixation	467.743	2.5	1.0	691	0
78	enc	enc55	old60	encoding	470.234	fixation	473.243	1.5	1.0	815	0
79	enc	enc56	old34	encoding	474.731	fixation	477.74	2.5	1.0	814	0
80	ctl	ctl21		control	480.231	fixation	483.24	5.5	1.0	714	0
81	enc	enc57	old56	encoding	488.739	fixation	491.748	4.5	1.0	646	0
82	ctl	ctl22		control	496.245	fixation	499.254	2.5	1.0	620	0
83	enc	enc58	old68	encoding	501.745	fixation	504.754	6.5	1.0	519	0
84	ctl	ctl23		control	511.257	fixation	514.266	6.5	1.0	535	0
85	ctl	ctl24		control	520.768	fixation	523.777	1.5	1.0	600	0
86	ctl	ctl25		control	525.265	fixation	528.274	4.5	1.0	559	0
87	ctl	ctl26		control	532.771	fixation	535.78	1.5	1.0	517	0
88	enc	enc59	old64	encoding	537.267	fixation	540.276	0.5	1.0	652	0
89	ctl	ctl27		control	540.778	fixation	543.787	10.5	1.0	869	0
90	ctl	ctl28		control	554.285	fixation	557.294	4.5	1.0	570	0
91	enc	enc60	old55	encoding	561.791	fixation	564.8	2.0	1.0	584	0
92	ctl	ctl29		control	566.789	fixation	569.798	1.5	1.0	617	0
93	enc	enc61	old11	encoding	571.286	fixation	574.295	12.5	1.0	600	0
94	enc	enc62	old39	encoding	586.782	fixation	589.791	2.0	1.0	672	0
95	enc	enc63	old78	encoding	591.78	fixation	594.789	1.0	1.0	898	0
96	ctl	ctl30		control	595.792	fixation	598.801	4.0	1.0	1078	0
97	enc	enc64	old71	encoding	602.796	fixation	605.805	0.5	1.0	697	0
98	enc	enc65	old67	encoding	606.307	fixation	609.316	4.0	1.0	1394	0
99	enc	enc66	old73	encoding	613.311	fixation	616.32	3.5	1.0	694	0
100	ctl	ctl31		control	619.814	fixation	622.823	1.0	1.0	559	0
101	ctl	ctl32		control	623.826	fixation	626.835	0.5	1.0	635	0
102	enc	enc67	old02	encoding	627.336	fixation	630.345	2.5	1.0	557	0
103	ctl	ctl33		control	632.836	fixation	635.845	0.5	1.0	584	0
104	ctl	ctl34		control	636.346	fixation	639.355	9.0	1.0	938	0
105	ctl	ctl35		control	648.349	fixation	651.358	2.0	1.0	527	0
106	enc	enc68	old05	encoding	653.347	fixation	656.356	0.5	1.0	593	0
107	ctl	ctl36		control	656.857	fixation	659.866	2.0	1.0	691	0
108	ctl	ctl37		control	661.856	fixation	664.865	4.5	1.0	572	0
109	ctl	ctl38		control	669.361	fixation	672.37	4.5	1.0	554	0
110	enc	enc69	old29	encoding	676.867	fixation	679.876	3.5	1.0	520	0
111	enc	enc70	old49	encoding	683.37	fixation	686.379	1.5	1.0	1073	0
112	enc	enc71	old38	encoding	687.867	fixation	690.876	4.5	1.0	808	0
113	enc	enc72	old18	encoding	695.372	fixation	698.381	0.5	1.0	894	0
114	enc	enc73	old77	encoding	698.883	fixation	701.892	0.5	1.0	1071	0
115	ctl	ctl39		control	702.393	fixation	705.402	5.0	1.0	889	0
116	enc	enc74	old41	encoding	710.4	fixation	713.409	4.5	1.0	642	0
117	enc	enc75	old43	encoding	717.906	fixation	720.915	5.5	1.0	608	0
118	enc	enc76	old15	encoding	726.415	fixation	729.424	1.0	1.0	923	0
119	enc	enc77	old27	encoding	730.427	fixation	733.436	0.5	1.0	1150	0
120	enc	enc78	old16	encoding	733.937	fixation	736.946	13.5	1.0	1072	0
