0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.243	fixation	3.252	7.0	1	869	0
2	enc	enc000		encoding	10.239	fixation	13.248	4.5	1	1673	0
3	ctl	ctl0		control	17.745	fixation	20.754	4.5	1	1407	0
4	enc	enc01	old58	encoding	25.251	fixation	28.259	0.5	1	1620	0
5	ctl	ctl01		control	28.761	fixation	31.77	0.5	1	1670	0
6	enc	enc02	old04	encoding	32.271	fixation	35.28	4.5	1	1544	0
7	enc	enc03	old57	encoding	39.777	fixation	42.786	2.0	1	742	0
8	ctl	ctl02		control	44.775	fixation	47.784	3.5	1	840	0
9	ctl	ctl03		control	51.278	fixation	54.287	1.5	1	1096	0
10	enc	enc04	old78	encoding	55.775	fixation	58.784	2.5	1	1471	0
11	enc	enc05	old69	encoding	61.274	fixation	64.283	1.0	1	1428	0
12	ctl	ctl04		control	65.27	fixation	68.278	3.0	1	904	0
13	enc	enc06	old45	encoding	71.271	fixation	74.28	4.0	1	1166	0
14	ctl	ctl05		control	78.275	fixation	81.284	0.5	1	898	0
15	enc	enc07	old54	encoding	81.785	fixation	84.794	2.5	1	1084	0
16	ctl	ctl06		control	87.285	fixation	90.294	2.5	1	1184	0
17	ctl	ctl07		control	92.785	fixation	95.794	3.5	1	804	0
18	enc	enc08	old10	encoding	99.287	fixation	102.296	1.0	1	1029	0
19	enc	enc09	old75	encoding	103.283	fixation	106.292	2.0	1	1953	0
20	enc	enc10	old02	encoding	108.281	fixation	111.29	0.5	1	1515	0
21	enc	enc11	old38	encoding	111.791	fixation	114.8	4.5	1	2077	0
22	enc	enc12	old33	encoding	119.297	fixation	122.306	7.0	1	1363	0
23	enc	enc13	old46	encoding	129.293	fixation	132.302	0.5	1	1070	0
24	enc	enc14	old49	encoding	132.804	fixation	135.813	2.0	1	1623	0
25	enc	enc15	old42	encoding	137.802	fixation	140.811	1.0	1	1177	0
26	enc	enc16	old41	encoding	141.814	fixation	144.823	1.0	1	1389	0
27	enc	enc17	old07	encoding	145.826	fixation	148.835	3.5	1	1832	0
28	ctl	ctl08		control	152.328	fixation	155.337	1.0	1	1162	0
29	enc	enc18	old31	encoding	156.324	fixation	159.333	2.0	1	1358	0
30	enc	enc19	old26	encoding	161.322	fixation	164.331	0.5	1	1208	0
31	enc	enc20	old16	encoding	164.832	fixation	167.841	3.5	1	1178	0
32	ctl	ctl09		control	171.335	fixation	174.344	7.0	1	802	0
33	enc	enc21	old40	encoding	181.331	fixation	184.34	2.5	1	1006	0
34	enc	enc22	old24	encoding	186.831	fixation	189.84	5.0	1	1258	0
35	enc	enc23	old06	encoding	194.838	fixation	197.847	1.0	1	971	0
36	enc	enc24	old17	encoding	198.85	fixation	201.859	10.0	1	1542	0
37	enc	enc25	old67	encoding	211.855	fixation	214.864	1.5	1	993	0
38	enc	enc26	old20	encoding	216.352	fixation	219.361	0.5	1	1104	0
39	enc	enc27	old73	encoding	219.863	fixation	222.871	2.5	1	1281	0
40	enc	enc28	old39	encoding	225.362	fixation	228.371	3.5	1	909	0
41	ctl	ctl10		control	231.865	fixation	234.874	1.0	1	894	0
42	ctl	ctl11		control	235.877	fixation	238.886	0.5	1	650	0
43	ctl	ctl12		control	239.387	fixation	242.396	1.5	1	812	0
44	ctl	ctl13		control	243.884	fixation	246.893	7.0	1	667	0
45	enc	enc29	old68	encoding	253.88	fixation	256.889	7.0	1	1006	0
46	enc	enc30	old74	encoding	263.877	fixation	266.886	2.0	1	1457	0
47	ctl	ctl14		control	268.875	fixation	271.884	6.5	1	851	0
48	enc	enc31	old28	encoding	278.387	fixation	281.395	3.5	1	1418	0
