0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.014	fixation	3.023	2.0	1	1386	0
2	enc	enc00		encoding	5.013	fixation	8.022	3.0	1	1667	0
3	enc	enc000		encoding	11.014	fixation	14.023	2.0	1	1577	0
4	ctl	ctl01		control	16.012	fixation	19.021	1.0	1	1459	0
5	enc	enc01	old65	encoding	20.007	fixation	23.016	8.0	1	1608	0
6	enc	enc02	old10	encoding	31.007	fixation	34.016	7.5	1	1200	0
7	enc	enc03	old55	encoding	41.505	fixation	44.514	0.5	1	854	0
8	enc	enc04	old45	encoding	45.015	fixation	48.024	6.0	1	1360	0
9	enc	enc05	old51	encoding	54.026	fixation	57.035	2.0	1	1108	0
10	enc	enc06	old73	encoding	59.024	fixation	62.033	2.0	1	1542	0
11	ctl	ctl02		control	64.022	fixation	67.031	4.0	1	1472	0
12	ctl	ctl03		control	71.026	fixation	74.035	2.5	1	948	0
13	ctl	ctl04		control	76.526	fixation	79.535	1.5	1	832	0
14	ctl	ctl05		control	81.023	fixation	84.032	5.0	1	727	0
15	enc	enc07	old58	encoding	89.03	fixation	92.039	1.0	1	727	0
16	enc	enc08	old04	encoding	93.026	fixation	96.035	3.0	1	1299	0
17	ctl	ctl06		control	99.027	fixation	102.036	3.0	1	706	0
18	enc	enc09	old42	encoding	105.028	fixation	108.037	2.5	1	905	0
19	enc	enc10	old02	encoding	110.528	fixation	113.537	6.5	1	1581	0
20	enc	enc11	old35	encoding	120.04	fixation	123.049	2.5	1	925	0
21	enc	enc12	old31	encoding	125.539	fixation	128.548	2.0	1	1482	0
22	enc	enc13	old75	encoding	130.538	fixation	133.547	4.5	1	1746	0
23	enc	enc14	old66	encoding	138.043	fixation	141.052	4.5	1	1321	0
24	enc	enc15	old67	encoding	145.549	fixation	148.558	2.5	1	1047	0
25	enc	enc16	old78	encoding	151.049	fixation	154.058	1.0	1	1099	0
26	enc	enc17	old05	encoding	155.061	fixation	158.07	1.5	1	1215	0
27	ctl	ctl07		control	159.558	fixation	162.567	4.0	1	1262	0
28	ctl	ctl08		control	166.562	fixation	169.571	3.0	1	665	0
29	enc	enc18	old29	encoding	172.563	fixation	175.572	1.0	1	656	0
30	enc	enc19	old14	encoding	176.558	fixation	179.567	1.0	1	1101	0
31	enc	enc20	old20	encoding	180.554	fixation	183.563	0.5	1	1313	0
32	enc	enc21	old71	encoding	184.064	fixation	187.073	3.5	1	1139	0
33	enc	enc22	old19	encoding	190.567	fixation	193.576	4.5	1	1092	0
34	ctl	ctl09		control	198.073	fixation	201.082	9.5	1	754	0
35	enc	enc23	old13	encoding	210.577	fixation	213.586	3.5	1	1489	0
36	ctl	ctl10		control	217.08	fixation	220.089	4.0	1	818	0
37	enc	enc24	old23	encoding	224.084	fixation	227.093	4.0	1	1542	0
38	enc	enc25	old52	encoding	231.088	fixation	234.097	1.0	1	1154	0
39	enc	enc26	old25	encoding	235.083	fixation	238.092	6.0	1	1455	0
40	enc	enc27	old49	encoding	244.094	fixation	247.103	6.5	1	1227	0
41	enc	enc28	old28	encoding	253.605	fixation	256.614	2.0	1	1060	0
42	enc	enc29	old44	encoding	258.604	fixation	261.613	1.5	1	1589	0
43	enc	enc30	old48	encoding	263.1	fixation	266.109	2.5	1	1309	0
44	enc	enc31	old37	encoding	268.6	fixation	271.609	4.5	1	1249	0
45	enc	enc32	old09	encoding	276.106	fixation	279.115	0.5	1	1095	0
46	ctl	ctl11		control	279.616	fixation	282.625	1.0	1	1233	0
47	enc	enc33	old06	encoding	283.612	fixation	286.621	1.5	1	1317	0
48	enc	enc34	old56	encoding	288.108	fixation	291.117	2.0	1	2228	0
49	ctl	ctl12		control	293.107	fixation	296.116	4.0	1	1429	0
50	enc	enc35	old12	encoding	300.111	fixation	303.12	2.0	1	1033	0
51	enc	enc36	old64	encoding	305.109	fixation	308.118	2.5	1	1971	0
52	enc	enc37	old16	encoding	310.609	fixation	313.618	2.0	1	1359	0
53	enc	enc38	old76	encoding	315.607	fixation	318.616	14.5	1	1113	0
54	enc	enc39	old26	encoding	333.11	fixation	336.119	4.0	1	841	0
55	ctl	ctl13		control	340.114	fixation	343.123	1.5	1	533	0
56	enc	enc40	old24	encoding	344.611	fixation	347.62	1.0	1	1388	0
57	ctl	ctl14		control	348.623	fixation	351.632	3.0	1	872	0
58	ctl	ctl15		control	354.624	fixation	357.633	5.5	1	735	0
59	ctl	ctl16		control	363.133	fixation	366.142	2.0	1	586	0
60	enc	enc41	old41	encoding	368.131	fixation	371.14	2.5	1	883	0
61	enc	enc42	old34	encoding	373.631	fixation	376.64	3.0	1	1039	0
62	enc	enc43	old30	encoding	379.632	fixation	382.641	3.0	1	1110	0
63	enc	enc44	old77	encoding	385.633	fixation	388.642	2.0	1	1429	0
64	enc	enc45	old53	encoding	390.631	fixation	393.64	5.0	1	1023	0
65	enc	enc46	old60	encoding	398.639	fixation	401.648	4.5	1	1231	0
66	ctl	ctl17		control	406.144	fixation	409.153	10.5	1	693	0
67	enc	enc47	old74	encoding	419.652	fixation	422.661	2.5	1	913	0
68	enc	enc48	old36	encoding	425.151	fixation	428.16	2.5	1	1094	0
69	ctl	ctl18		control	430.651	fixation	433.66	6.0	1	554	0
70	ctl	ctl19		control	439.661	fixation	442.67	3.5	1	568	0
71	enc	enc49	old22	encoding	446.164	fixation	449.173	1.5	1	816	0
72	ctl	ctl20		control	450.661	fixation	453.67	2.5	1	711	0
73	ctl	ctl21		control	456.161	fixation	459.17	4.0	1	523	0
74	enc	enc50	old01	encoding	463.165	fixation	466.174	2.0	1	1127	0
75	enc	enc51	old57	encoding	468.163	fixation	471.172	3.0	1	1137	0
76	ctl	ctl22		control	474.164	fixation	477.173	3.0	1	496	0
77	enc	enc52	old50	encoding	480.166	fixation	483.175	4.0	1	1342	0
78	enc	enc53	old15	encoding	487.17	fixation	490.179	0.5	1	1169	0
79	ctl	ctl23		control	490.68	fixation	493.689	8.0	1	2131	0
80	ctl	ctl24		control	501.68	fixation	504.689	3.0	1	467	0
81	enc	enc54	old43	encoding	507.681	fixation	510.69	0.5	1	1170	0
82	enc	enc55	old38	encoding	511.192	fixation	514.201	1.5	1	835	0
83	enc	enc56	old27	encoding	515.688	fixation	518.697	4.0	1	1211	0
84	ctl	ctl25		control	522.693	fixation	525.702	5.0	1	470	0
85	enc	enc57	old70	encoding	530.7	fixation	533.709	7.5	1	590	0
86	ctl	ctl26		control	541.198	fixation	544.207	1.0	1	556	0
87	ctl	ctl27		control	545.21	fixation	548.219	1.5	1	568	0
