	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	Condition	CorrectSource	Stim_RT
0	14.569	3.0	17.569000000000003	6.5	Old65	Enc01	1	6	0.767
1	24.068	3.0	27.068	2.0	Old12	Enc02	1	5	1.052
2	29.068	3.0	32.068000000000005	1.5	Old16	Enc03	1	6	0.775
3	33.567	3.0	36.567	1.0	Old77	Enc04	1	9	1.123
4	37.567	3.0	40.567	8.5	Old53	Enc05	1	8	1.147
5	49.066	3.0	52.066	2.0	Old42	Enc06	1	9	1.256
6	54.066	3.0	57.065	2.5	Old39	Enc07	1	8	1.4480000000000002
7	59.565	3.0	62.565	1.5	False	CTL01	0	8	0.728
8	64.065	3.0	67.064	1.5	False	CTL02	0	5	0.6559999999999999
9	68.564	3.0	71.564	0.5	Old40	Enc08	1	6	1.021
10	72.064	3.0	75.064	0.5	False	CTL03	0	6	0.716
11	75.564	3.0	78.563	2.0	Old26	Enc09	1	5	0.9570000000000001
12	80.563	3.0	83.56299999999997	1.5	Old30	Enc10	1	6	1.734
13	85.06299999999997	3.0	88.06200000000003	2.0	False	CTL04	0	8	0.9620000000000001
14	90.06200000000003	3.0	93.062	7.5	Old09	Enc11	1	6	1.031
15	100.561	3.0	103.561	5.0	Old23	Enc12	1	8	1.686
16	108.56	3.0	111.56	1.5	Old75	Enc13	1	5	1.179
17	113.06	3.0	116.06	3.0	Old25	Enc14	1	9	1.8259999999999998
18	119.059	3.0	122.059	1.0	Old31	Enc15	1	9	0.8190000000000001
19	123.059	3.0	126.059	1.5	Old38	Enc16	1	5	0.973
20	127.559	3.0	130.558	8.5	Old21	Enc17	1	5	1.11
21	139.058	3.0	142.05700000000002	2.0	Old13	Enc18	1	5	1.003
22	144.05700000000002	3.0	147.05700000000002	1.0	False	CTL05	0	8	1.255
23	148.05700000000002	3.0	151.056	1.5	False	CTL06	0	5	0.898
24	152.556	3.0	155.556	6.5	Old47	Enc19	1	8	0.7979999999999999
25	162.055	3.0	165.055	1.5	Old78	Enc20	1	6	1.104
26	166.555	3.0	169.555	6.5	Old60	Enc21	1	5	0.698
27	176.054	3.0	179.054	3.5	False	CTL07	0	5	0.77
28	182.554	3.0	185.553	8.0	Old66	Enc22	1	6	0.7559999999999999
29	193.55200000000002	3.0	196.55200000000002	13.0	Old07	Enc23	1	5	0.708
30	209.551	3.0	212.551	1.0	False	CTL08	0	6	1.213
31	213.551	3.0	216.55	2.5	Old01	Enc24	1	8	1.03
32	219.05	3.0	222.05	1.5	Old43	Enc25	1	5	1.0270000000000001
