0	1	2	3	4	5	6	7	8
103	enc	enc68	old33	encoding	605.888	fixation	608.897	1.5
104	ctl	ctl33	nan	control	610.384	fixation	613.393	4.5
105	ctl	ctl34	nan	control	617.89	fixation	620.899	0.5
106	enc	enc69	old09	encoding	621.4	fixation	624.409	8
107	enc	enc70	old57	encoding	632.4	fixation	635.409	1
108	ctl	ctl35	nan	control	636.412	fixation	639.421	4.5
109	ctl	ctl36	nan	control	643.917	fixation	646.926	2
110	enc	enc71	old73	encoding	648.916	fixation	651.925	1
111	enc	enc72	old11	encoding	652.928	fixation	655.936	2
112	ctl	ctl37	nan	control	657.926	fixation	660.935	2
113	ctl	ctl38	nan	control	662.924	fixation	665.933	10
114	enc	enc73	old72	encoding	675.929	fixation	678.938	3.5
115	enc	enc74	old16	encoding	682.432	fixation	685.441	9
116	ctl	ctl39	nan	control	694.434	fixation	697.443	0.5
117	enc	enc75	old50	encoding	697.945	fixation	700.954	7
118	enc	enc76	old56	encoding	707.941	fixation	710.95	12.5
119	enc	enc77	old31	encoding	723.437	fixation	726.446	2.5
120	enc	enc78	old25	encoding	728.937	fixation	731.946	18.5
